datum,tag_prognose,Tmean_gradC,Tmin_gradC,Tmax_gradC,relLuftfeuchte_mean_prozent,relLuftfeuchte_min_prozent,relLuftfeuchte_max_prozent,windgeschwindigkeit_m_s,wasser_input_mm
2023-09-08,1,22.8133333333334,16.13,30.31,59.8333333333333,30,94,1.28666666666667,0
2023-09-09,2,23.64125,18.85,29.78,54.625,37,70,0.74125,0
2023-09-10,3,24.1225,19.41,30.36,51,31,67,1.01375,0
2023-09-11,4,24.555,19.7,30.43,55.75,39,71,0.7175,0
2023-09-12,5,24.0175,19.8200000000001,30.97,58.75,33,78,2.225,0.99
