datum,tag_prognose,Tmean_gradC,Tmin_gradC,Tmax_gradC,relLuftfeuchte_mean_prozent,relLuftfeuchte_min_prozent,relLuftfeuchte_max_prozent,windgeschwindigkeit_m_s,wasser_input_mm
2023-08-31,1,17.3566666666667,13.4,20.44,65.6666666666667,49,89,4.35333333333333,0
2023-09-01,2,16.84125,13.45,21.18,88,76,93,2.68,0
2023-09-02,3,20.15125,14.9,26.7000000000001,74.875,49,94,0.6825,0
2023-09-03,4,21.8825,17.9,26.94,71.625,51,88,1.69875,0
2023-09-04,5,23.01875,18.2,29.25,65.375,41,86,1.23125,0
