nFK_0010;nFK_1020;nFK_2030;nFK_3040;nFK_4050;nFK_5060;nFK_0010_Vortag;nFK_1020_Vortag;nFK_2030_Vortag;nFK_3040_Vortag;nFK_4050_Vortag;nFK_5060_Vortag;tage_seit_aussaat;Tmean_gradC;Tmean_th9_25_gradC;Tmin_gradC;Tmax_gradC;relLuftfeuchte_mean_prozent;relLuftfeuchte_min_prozent;relLuftfeuchte_max_prozent;globalstrahlung_Wh_m2;windgeschwindigkeit_m_s;tageslicht_h;tageslicht_h_th9;Tmean_gradC_sum;Tmean_th9_25_gradC_sum;globalstrahlung_Wh_m2_sum;niederschlag_mm_sum;tageslicht_h_sum;tageslicht_h_th9_sum;Ton_prozent;Schluff_prozent;Sand_prozent;C_org_prozent;ibi;irmi;wasser_input_Vortag
-205.15;-215.55;-216.66;-213.32;-207.14;-200.58;-243.74;-228.84;-218.4;-210.77;-203.65;-196.96;27;6.44166666666667;0;0.9;12;74.478125;95;20;8.85537;1.053125;12.47;0;117.983333333333;29.3072916666667;206.24535;31.8;314.65;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0
-172.97;-188.8;-200.65;-207.28;-205.56;-201.58;-205.15;-215.55;-216.66;-213.32;-207.14;-200.58;28;8.228125;0;6.2;11;85.8552083333333;95;20;4.44744;1.515625;12.53;0;126.211458333333;29.3072916666667;210.69279;36.9;327.18;0;35;35;30;0.1;0.177506972709907;10.6326655312179;4
-197.87;-194.75;-197.25;-201.86;-201.25;-199.35;-172.97;-188.8;-200.65;-207.28;-205.56;-201.58;29;7.21979166666667;0;2.9;11.6;66.2197916666667;95;20;13.76154;1.73125;12.59;0;133.43125;29.3072916666667;224.45433;36.9;339.77;0;35;35;30;0.1;0.177506972709907;10.6326655312179;5.1
-216.25;-207.9;-204.58;-204.36;-201.75;-199.06;-197.87;-194.75;-197.25;-201.86;-201.25;-199.35;30;6.99270833333333;0;0.2;12.8;76;95;20;11.22885;1.19895833333333;12.66;0;140.423958333333;29.3072916666667;235.68318;36.9;352.43;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0
-231.68;-219.41;-212.67;-209.29;-205;-201.08;-216.25;-207.9;-204.58;-204.36;-201.75;-199.06;31;9.01354166666667;9.01354166666667;2.9;15.2;67.125;95;20;18.40464;1.32604166666667;12.72;0;149.4375;38.3208333333333;254.08782;36.9;365.15;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0
-235.51;-226.23;-219.19;-214.33;-208.95;-204.01;-231.68;-219.41;-212.67;-209.29;-205;-201.08;32;7.91979166666667;0;4;10.8;70.3916666666667;95;20;7.84908;1.734375;12.78;0;157.357291666667;38.3208333333333;261.9369;37.5;377.93;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0
-249.31;-234.19;-225.01;-218.92;-212.89;-207.31;-235.51;-226.23;-219.19;-214.33;-208.95;-204.01;33;8.88333333333333;0;1.4;15;66.2947916666667;95;20;16.32807;1.26041666666667;12.84;0;166.240625;38.3208333333333;278.26497;37.5;390.77;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0.6
-257.67;-242.12;-231.29;-223.78;-217;-210.78;-249.31;-234.19;-225.01;-218.92;-212.89;-207.31;34;13.5979166666667;13.5979166666667;8;19.9;59.9916666666667;95;20;12.03777;1.37291666666667;12.9;12.9;179.838541666667;51.91875;290.30274;37.9;403.67;12.9;35;35;30;0.1;0.21513959806483;11.0052675687505;0
-214.61;-227.68;-229.66;-226.42;-220.4;-214.14;-257.67;-242.12;-231.29;-223.78;-217;-210.78;35;10.915625;10.915625;7.8;15.7;79.04375;95;20;8.30259;1.159375;12.97;12.97;190.754166666667;62.834375;298.60533;42.2;416.64;25.87;35;35;30;0.1;0.260491147734474;11.383870371294;0.4
-217.93;-220.18;-222.62;-223.84;-220.42;-215.72;-214.61;-227.68;-229.66;-226.42;-220.4;-214.14;36;8.56458333333333;0;2;11.5;77.228125;95;20;8.13195;1.94270833333333;13.03;0;199.31875;62.834375;306.73728;43.6;429.67;25.87;35;35;30;0.1;0.260491147734474;11.383870371294;4.3
-239.36;-229.18;-225.4;-224.14;-220.5;-216.31;-217.93;-220.18;-222.62;-223.84;-220.42;-215.72;37;8.04375;0;0;15.6;64.2270833333333;95;20;21.81807;1.84583333333333;13.09;0;207.3625;62.834375;328.55535;43.6;442.76;25.87;35;35;30;0.1;0.260491147734474;11.383870371294;1.4
-260.78;-242.24;-232.75;-227.79;-222.71;-217.86;-239.36;-229.18;-225.4;-224.14;-220.5;-216.31;38;12.3416666666667;12.3416666666667;2.5;22.4;59.9166666666667;95;20;21.46446;0.996875;13.15;13.15;219.704166666667;75.1760416666667;350.01981;43.6;455.91;39.02;35;35;30;0.1;0.315452070575805;11.7712077704959;0
-279.04;-255.71;-241.59;-233.21;-226.55;-220.64;-260.78;-242.24;-232.75;-227.79;-222.71;-217.86;39;14.7020833333333;14.7020833333333;5.5;24.3;61.359375;95;20;19.17135;0.760416666666667;13.21;13.21;234.40625;89.878125;369.19116;43.6;469.12;52.23;35;35;30;0.1;0.381189508741314;12.1632118882758;0
-293.37;-267.19;-250.52;-239.25;-231.12;-224.14;-279.04;-255.71;-241.59;-233.21;-226.55;-220.64;40;14.14375;14.14375;7.7;20.7;67.4041666666667;95;20;11.4768;0.946875;13.27;13.27;248.55;104.021875;380.66796;43.6;482.39;65.5;35;35;30;0.1;0.459356490341457;12.559263177065;0
-242.48;-254.46;-251.4;-243.63;-235.47;-227.85;-293.37;-267.19;-250.52;-239.25;-231.12;-224.14;41;13.6979166666667;13.6979166666667;8.9;20.6;71.7052083333333;95;20;11.80926;1.434375;13.34;13.34;262.247916666667;117.719791666667;392.47722;48;495.73;78.84;35;35;30;0.1;0.55171260795809;12.9590086690872;0
-207.34;-226.29;-237.11;-240.13;-236.14;-230.18;-242.48;-254.46;-251.4;-243.63;-235.47;-227.85;42;12.3770833333333;12.3770833333333;8.6;18.3;76.565625;95;20;17.93934;0.916666666666667;13.4;13.4;274.625;130.096875;410.41656;53;509.13;92.24;35;35;30;0.1;0.659813278377543;13.3614663409884;4.4
-238.13;-231.29;-232.38;-235.33;-233.56;-229.9;-207.34;-226.29;-237.11;-240.13;-236.14;-230.18;43;14.8229166666667;14.8229166666667;9.7;20.6;68.709375;95;20;15.49881;1.36458333333333;13.46;13.46;289.447916666667;144.919791666667;425.91537;53;522.59;105.7;35;35;30;0.1;0.785034968581363;13.7659263611584;5
-251.18;-241.8;-237.41;-236.13;-233.06;-229.54;-238.13;-231.29;-232.38;-235.33;-233.56;-229.9;44;12.5697916666667;12.5697916666667;9;14;75.6875;95;20;2.20302;1.41041666666667;13.52;13.52;302.017708333333;157.489583333333;428.11839;53.3;536.11;119.22;35;35;30;0.1;0.928325504073452;14.1716581169434;0
-276.12;-255.6;-245.2;-239.88;-235.09;-230.66;-251.18;-241.8;-237.41;-236.13;-233.06;-229.54;45;13.209375;13.209375;6.6;20.6;76.9114583333333;95;20;17.89542;0.989583333333333;13.58;13.58;315.227083333333;170.698958333333;446.01381;53.3;549.69;132.8;35;35;30;0.1;1.08998072877024;14.5779152908709;0.3
-279.36;-264.82;-253.34;-245.27;-238.59;-232.88;-276.12;-255.6;-245.2;-239.88;-235.09;-230.66;46;15.7520833333333;15.7520833333333;11.1;21.2;72.5677083333333;95;20;18.73485;1.18854166666667;13.64;13.64;330.979166666667;186.451041666667;464.74866;55.2;563.33;146.44;35;35;30;0.1;1.26942168933059;14.9839412315864;0
-304.61;-276.14;-260.66;-250.54;-242.68;-235.91;-279.36;-264.82;-253.34;-245.27;-238.59;-232.88;47;15.434375;15.434375;8.3;22.2;66.5885416666667;95;20;15.9318;1.16041666666667;13.7;13.7;346.413541666667;201.885416666667;480.68046;55.2;577.03;160.14;35;35;30;0.1;1.46501547099512;15.3889745402437;1.9
-342.25;-293.91;-270.91;-257.07;-247.57;-239.5;-304.61;-276.14;-260.66;-250.54;-242.68;-235.91;48;15.3322916666667;15.3322916666667;6.7;23.9;65.2104166666667;95;20;23.09805;0.917708333333333;13.76;13.76;361.745833333334;217.217708333333;503.77851;55.2;590.79;173.9;35;35;30;0.1;1.67399144751446;15.7922547865225;0
-246.03;-293.86;-280.73;-264.61;-253.31;-243.85;-342.25;-293.91;-270.91;-257.07;-247.57;-239.5;49;17.2947916666667;17.2947916666667;7.6;26.1;61.9708333333333;95;20;23.34006;0.878125;13.82;13.82;379.040625;234.5125;527.11857;55.2;604.61;187.72;35;35;30;0.1;1.89249977526504;16.1930282640804;0
-287.49;-273.46;-269.41;-263.85;-255.94;-247.33;-246.03;-293.86;-280.73;-264.61;-253.31;-243.85;50;18.4916666666667;18.4916666666667;8.4;28;56.690625;95;20;23.79492;1.13958333333333;13.88;13.88;397.532291666667;253.004166666667;550.91349;55.2;618.49;201.6;35;35;30;0.1;2.11583581100629;16.5905536932933;15
-343.4;-296.68;-276.86;-266.05;-257.62;-249.5;-287.49;-273.46;-269.41;-263.85;-255.94;-247.33;51;18.5864583333333;18.5864583333333;8.5;28.7;58.6802083333333;95;20;23.47092;0.764583333333333;13.93;13.93;416.11875;271.590625;574.38441;55.2;632.42;215.53;35;35;30;0.1;2.33865718569878;16.9838276543159;0
-252.75;-303.33;-288.49;-272.61;-261.76;-252.47;-343.4;-296.68;-276.86;-266.05;-257.62;-249.5;52;20.0739583333333;20.0739583333333;11.9;27.8;61.709375;95;20;20.86641;0.810416666666667;13.99;13.99;436.192708333333;291.664583333333;595.25082;55.2;646.41;229.52;35;35;30;0.1;2.55593994564747;17.3724398260359;0
-296.53;-284.79;-279.49;-272.79;-264.38;-255.51;-252.75;-303.33;-288.49;-272.61;-261.76;-252.47;53;19.740625;19.740625;10.6;28.3;62.2666666666667;95;20;20.16585;0.941666666666667;14.05;14.05;455.933333333334;311.405208333333;615.41667;55.2;660.46;243.57;35;35;30;0.1;2.76296252266595;17.7557198193263;15
-268.56;-300.35;-285.95;-274.8;-266;-257.52;-296.53;-284.79;-279.49;-272.79;-264.38;-255.51;54;18.1875;18.1875;11.5;24.4;64.715625;95;20;16.76349;1.459375;14.11;14.11;474.120833333334;329.592708333333;632.18016;55.2;674.57;257.68;35;35;30;0.1;2.95585654649984;18.133030063667;0
-302.72;-291.5;-283.1;-275.8;-267.83;-259.55;-268.56;-300.35;-285.95;-274.8;-266;-257.52;55;14.8614583333333;14.8614583333333;7.3;21.8;64.0427083333333;95;20;20.60847;1.334375;14.17;14.17;488.982291666667;344.454166666667;652.78863;55.2;688.74;271.85;35;35;30;0.1;3.13185042200528;18.5037699577436;15
-261.29;-302.88;-290;-278.64;-269.8;-261.45;-302.72;-291.5;-283.1;-275.8;-267.83;-259.55;56;13.384375;13.384375;7.7;18.4;72.0052083333333;95;20;10.1952;1.59270833333333;14.22;14.22;502.366666666667;357.838541666667;662.98383;55.2;702.96;286.07;35;35;30;0.1;3.28923941071231;18.86712714668;0
-289.65;-287.2;-283.62;-278.54;-271.28;-263.31;-261.29;-302.88;-290;-278.64;-269.8;-261.45;57;11.590625;11.590625;6.2;16.5;54.7604166666667;95;20;16.38225;2.01875;14.28;14.28;513.957291666667;369.429166666667;679.36608;55.2;717.24;300.35;35;35;30;0.1;3.42764717882447;19.2228508348651;15
-265.68;-304.48;-290.48;-280.34;-272.42;-264.7;-289.65;-287.2;-283.62;-278.54;-271.28;-263.31;58;12.478125;12.478125;3.8;20.9;61.2395833333333;95;20;23.57001;1.31354166666667;14.34;14.34;526.435416666667;381.907291666667;702.93609;55.2;731.58;314.69;35;35;30;0.1;3.54747565033278;19.5704717113441;0
-291.62;-291.19;-286.86;-281.17;-273.99;-266.32;-265.68;-304.48;-290.48;-280.34;-272.42;-264.7;59;12.8145833333333;12.8145833333333;5.8;18.1;67.8614583333333;95;20;17.5185;1.21979166666667;14.39;14.39;539.25;394.721875;720.45459;55.8;745.97;329.08;35;35;30;0.1;3.64973826975003;19.9093364881718;15
-210.49;-280.53;-289.5;-282.76;-275.22;-267.68;-291.62;-291.19;-286.86;-281.17;-273.99;-266.32;60;15.690625;15.690625;6.7;24.5;74.596875;95;20;19.92924;1.08958333333333;14.45;14.45;554.940625;410.4125;740.38383;55.9;760.42;343.53;35;35;30;0.1;3.73604075492193;20.2393195052087;0.6
-255.68;-260.98;-269.05;-275.08;-273.23;-268.08;-210.49;-280.53;-289.5;-282.76;-275.22;-267.68;61;13.909375;13.909375;8.8;18.2;64.7583333333333;95;20;12.50451;3.29791666666667;14.5;14.5;568.85;424.321875;752.88834;56.2;774.92;358.03;35;35;30;0.1;3.80808520076453;20.5598817766925;15.1
-301.14;-286.48;-277.06;-274.39;-271.14;-266.95;-255.68;-260.98;-269.05;-275.08;-273.23;-268.08;62;9.734375;9.734375;4.2;14.3;58.81875;95;20;18.54171;2.11666666666667;14.56;14.56;578.584375;434.05625;771.43005;56.2;789.48;372.59;35;35;30;0.1;3.86774750509201;20.8709840509913;0.3
-219.88;-286.46;-287.9;-279.71;-273.16;-267.48;-301.14;-286.48;-277.06;-274.39;-271.14;-266.95;63;10.1427083333333;10.1427083333333;1.2;17.2;64.2239583333333;95;20;17.96472;0.683333333333333;14.61;14.61;588.727083333333;444.198958333333;789.39477;56.2;804.09;387.2;35;35;30;0.1;3.91675850780509;21.1722022275009;0
-280.47;-279.42;-278.28;-277.69;-273.72;-268.5;-219.88;-286.46;-287.9;-279.71;-273.16;-267.48;64;14.2375;14.2375;7.8;20.3;58.2333333333333;95;20;24.22395;2.16354166666667;14.67;14.67;602.964583333333;458.436458333333;813.61872;56.2;818.76;401.87;35;35;30;0.1;3.95679639872697;21.4635807944885;15
-267.37;-307.4;-291.35;-281.3;-274.87;-269.23;-280.47;-279.42;-278.28;-277.69;-273.72;-268.5;65;16.4364583333333;16.4364583333333;9.6;22.7;47.6677083333333;95;20;23.84019;1.95729166666667;14.72;14.72;619.401041666667;474.872916666667;837.458910000001;56.2;833.48;416.59;35;35;30;0.1;3.98930938557596;21.7448067736386;0
-323.25;-311.9;-296.2;-285.78;-277.99;-271.13;-267.37;-307.4;-291.35;-281.3;-274.87;-269.23;66;17.4072916666667;17.4072916666667;8.6;24.5;51.50625;95;20;25.97679;1.65729166666667;14.77;14.77;636.808333333333;492.280208333333;863.435700000001;56.2;848.25;431.36;35;35;30;0.1;4.01559590735467;22.0158225753275;15
-171.27;-238.35;-279.75;-286.04;-280.44;-273.36;-323.25;-311.9;-296.2;-285.78;-277.99;-271.13;67;18.321875;18.321875;8.5;25.7;49.2270833333333;95;20;27.31716;1.70104166666667;14.83;14.83;655.130208333333;510.602083333333;890.75286;56.2;863.08;446.19;35;35;30;0.1;4.03678226033724;22.2767859450751;15
-248.04;-251.64;-260.3;-271.19;-273.65;-271.73;-171.27;-238.35;-279.75;-286.04;-280.44;-273.36;68;18.578125;18.578125;9.8;26.1;52.975;95;20;26.91522;1.38854166666667;14.88;14.88;673.708333333333;529.180208333333;917.668080000001;56.2;877.96;461.07;35;35;30;0.1;4.05379127312614;22.5275358327376;0
-329.43;-299.07;-279.56;-274.19;-271.74;-269.55;-248.04;-251.64;-260.3;-271.19;-273.65;-271.73;69;19.2645833333333;19.2645833333333;10.6;26.9;53.4875;95;20;26.94924;1.509375;14.93;14.93;692.972916666667;548.444791666667;944.617320000001;56.2;892.89;476;35;35;30;0.1;4.06740975015842;22.7681362346017;0
-260.59;-327.24;-303.33;-285.27;-276.54;-270.88;-329.43;-299.07;-279.56;-274.19;-271.74;-269.55;70;19.5302083333333;19.5302083333333;10.4;27;57.1552083333333;95;20;25.35075;1.065625;14.98;14.98;712.503125;567.975;969.968070000001;56.2;907.87;490.98;35;35;30;0.1;4.07828820593743;22.9986859526469;0
-253.29;-272.11;-285.27;-286.25;-280.47;-273.89;-260.59;-327.24;-303.33;-285.27;-276.54;-270.88;71;14.3020833333333;14.3020833333333;12.3;16.6;81.1114583333333;95;20;5.23944;1.55833333333333;15.03;15.03;726.805208333333;582.277083333333;975.20751;60.3;922.9;506.01;35;35;30;0.1;4.08696036640806;23.2193155307652;15
-315.13;-299.72;-288.85;-284.67;-280.13;-274.89;-253.29;-272.11;-285.27;-286.25;-280.47;-273.89;72;15.725;15.725;8.9;21.3;65.990625;95;20;22.39515;1.26354166666667;15.08;15.08;742.530208333333;598.002083333333;997.60266;60.3;937.98;521.09;35;35;30;0.1;4.09386142146052;23.4301841463737;4.1
-210.93;-289.96;-299.52;-290.14;-282.53;-276.21;-315.13;-299.72;-288.85;-284.67;-280.13;-274.89;73;18.66875;18.66875;9.3;25.5;64.9885416666667;95;20;24.14547;0.95;15.13;15.13;761.198958333333;616.670833333333;1021.74813;60.3;953.11;536.22;35;35;30;0.1;4.09934441679548;23.6314765019983;0
-178.88;-194.3;-224.48;-259.48;-273.12;-275.03;-210.93;-289.96;-299.52;-290.14;-282.53;-276.21;74;16.0677083333333;16.0677083333333;14.5;18.6;85.1583333333333;95;20;10.51866;3.321875;15.18;15.18;777.266666666666;632.738541666667;1032.26679;88.2;968.29;551.4;35;35;30;0.1;4.10369456087565;23.8233997564619;15
-79.88;-75.57;-73.45;-73.69;-69.7;-65.65;0;0;0;0;0;0;1;8.83020833333333;0;6.4;12.6;83.60625;95;20;5.50098;1.80729166666667;10.82;0;8.83020833333333;0;5.50098;2;10.82;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0
-104.44;-98.25;-94.69;-93.55;-89;-84.43;-79.88;-75.57;-73.45;-73.69;-69.7;-65.65;2;8.72291666666667;0;5.9;12.6;76.8052083333333;95;20;4.20597;1.13020833333333;10.89;0;17.553125;0;9.70695;2;21.71;0;35;35;30;0.1;0.177506972709907;10.6326655312179;2
-121.56;-114.75;-110.37;-108.08;-103.01;-98.04;-104.44;-98.25;-94.69;-93.55;-89;-84.43;3;10.3197916666667;10.3197916666667;7.4;11.8;76.853125;95;20;1.14732;1.596875;10.95;0;27.8729166666667;10.3197916666667;10.85427;2;32.66;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0
-119.27;-118.29;-117.51;-117.51;-113.3;-108.74;-121.56;-114.75;-110.37;-108.08;-103.01;-98.04;4;9.49895833333333;9.49895833333333;5.7;12.6;72.703125;95;20;7.42842;2.96979166666667;11.01;0;37.371875;19.81875;18.28269;5.3;43.67;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0
-136.5;-130.71;-127.25;-125.75;-121.24;-116.73;-119.27;-118.29;-117.51;-117.51;-113.3;-108.74;5;6.54791666666667;0;3.6;9.1;76.5125;95;20;3.65697;1.61770833333333;11.07;0;43.9197916666667;19.81875;21.93966;5.6;54.74;0;35;35;30;0.1;0.177506972709907;10.6326655312179;3.3
-149.59;-142.35;-137.57;-134.75;-129.61;-124.56;-136.5;-130.71;-127.25;-125.75;-121.24;-116.73;6;9.553125;9.553125;4;15.8;74.1958333333333;95;20;8.84196;1.49166666666667;11.14;0;53.4729166666667;29.371875;30.78162;5.6;65.88;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0.3
-160.58;-152.36;-146.69;-143.01;-137.48;-132.05;-149.59;-142.35;-137.57;-134.75;-129.61;-124.56;7;10.6604166666667;10.6604166666667;7.9;13.2;67.125;95;20;10.92546;3.30416666666667;11.2;0;64.1333333333334;40.0322916666667;41.70708;5.6;77.08;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0
-167.38;-160.05;-154.39;-150.36;-144.68;-139.03;-160.58;-152.36;-146.69;-143.01;-137.48;-132.05;8;8.34583333333333;0;5.9;11.4;70.1645833333333;95;20;7.80903;2.425;11.26;0;72.4791666666668;40.0322916666667;49.51611;6;88.34;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0
-174.14;-166.74;-161.03;-156.83;-151.05;-145.32;-167.38;-160.05;-154.39;-150.36;-144.68;-139.03;9;10.40625;10.40625;5.7;13.5;68.9395833333333;95;20;6.07815;3.45;11.32;0;82.8854166666667;50.4385416666667;55.59426;6.4;99.66;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0.4
-141.1;-149.34;-154.63;-157.4;-154.1;-149.77;-174.14;-166.74;-161.03;-156.83;-151.05;-145.32;10;10.2385416666667;10.2385416666667;4.6;16.7;68.3041666666667;95;20;9.79245;3.48854166666667;11.39;0;93.1239583333335;60.6770833333334;65.38671;12.3;111.05;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0.4
-160.72;-156.6;-155.73;-156.97;-154.19;-151.04;-141.1;-149.34;-154.63;-157.4;-154.1;-149.77;11;6.075;0;3.3;8.8;61.2447916666667;95;20;13.79412;4.11354166666667;11.45;0;99.1989583333335;60.6770833333334;79.18083;12.5;122.5;0;35;35;30;0.1;0.177506972709907;10.6326655312179;5.9
-174.78;-167.93;-164.09;-162.46;-158.33;-154.27;-160.72;-156.6;-155.73;-156.97;-154.19;-151.04;12;6.25729166666667;0;0.4;10.5;61.4364583333333;95;20;9.46395;1.76875;11.51;0;105.45625;60.6770833333334;88.64478;12.5;134.01;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0.2
-160.15;-163.56;-165.07;-165.76;-162.11;-158.01;-174.78;-167.93;-164.09;-162.46;-158.33;-154.27;13;6.615625;0;4.5;9.2;71.9;95;20;6.57279;3.234375;11.57;0;112.071875;60.6770833333334;95.21757;15.8;145.58;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0
-140.06;-148.53;-156.13;-162.46;-161.4;-159.05;-160.15;-163.56;-165.07;-165.76;-162.11;-158.01;14;6.59583333333333;0;3.8;9.9;83.3020833333333;95;20;2.81313;2.31770833333333;11.64;0;118.667708333333;60.6770833333334;98.0307;21.2;157.22;0;35;35;30;0.1;0.177506972709907;10.6326655312179;3.3
-143.4;-146.96;-152.08;-158.56;-158.39;-157.39;-140.06;-148.53;-156.13;-162.46;-161.4;-159.05;15;10.3270833333333;10.3270833333333;6.4;14.8;80.3177083333333;95;20;6.47154;2.70416666666667;11.7;0;128.994791666667;71.0041666666667;104.50224;24.4;168.92;0;35;35;30;0.1;0.177506972709907;10.6326655312179;5.4
-163.85;-159.41;-158.75;-160.91;-159.12;-157.37;-143.4;-146.96;-152.08;-158.56;-158.39;-157.39;16;10.8197916666667;10.8197916666667;6.4;12.2;76.0708333333333;95;20;2.77875;3.171875;11.76;0;139.814583333333;81.8239583333334;107.28099;24.6;180.68;0;35;35;30;0.1;0.177506972709907;10.6326655312179;3.2
-173.1;-168.86;-166.74;-166.57;-163.37;-160.36;-163.85;-159.41;-158.75;-160.91;-159.12;-157.37;17;7.00416666666667;0;2.8;10.8;78.1760416666667;95;20;7.52868;1.97395833333333;11.83;0;146.81875;81.8239583333334;114.80967;25.4;192.51;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0.2
-185.75;-178.36;-174.13;-172.22;-168.14;-164.3;-173.1;-168.86;-166.74;-166.57;-163.37;-160.36;18;5.16041666666667;0;0.9;11;75.3270833333333;95;20;11.01933;1.52604166666667;11.89;0;151.979166666667;81.8239583333334;125.829;25.5;204.4;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0.8
-196.74;-187.46;-181.61;-178.17;-173.29;-168.71;-185.75;-178.36;-174.13;-172.22;-168.14;-164.3;19;5.44479166666667;0;-0.3;12.5;66.1375;95;20;17.81253;1.07916666666667;11.95;0;157.423958333333;81.8239583333334;143.64153;25.6;216.35;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0.1
-207.28;-196.34;-188.83;-184.07;-178.53;-173.33;-196.74;-187.46;-181.61;-178.17;-173.29;-168.71;20;6.11666666666667;0;-1.4;14.3;65.3395833333333;95;20;17.01846;0.734375;12.01;0;163.540625;81.8239583333334;160.65999;25.6;228.36;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0.1
-216.66;-204.64;-195.99;-189.9;-183.74;-178;-207.28;-196.34;-188.83;-184.07;-178.53;-173.33;21;8.24270833333333;0;-0.2;17;60.9489583333333;95;20;17.67717;0.883333333333334;12.08;0;171.783333333333;81.8239583333334;178.33716;25.6;240.44;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0
-225.45;-212.27;-202.69;-195.65;-188.88;-182.65;-216.66;-204.64;-195.99;-189.9;-183.74;-178;22;9.81770833333333;9.81770833333333;1.2;19.1;63.3177083333333;95;20;16.4385;0.873958333333333;12.14;12.14;181.601041666667;91.6416666666668;194.77566;25.6;252.58;12.14;35;35;30;0.1;0.212727420835393;10.9832009280085;0
-234.48;-219.75;-209.15;-201.26;-193.98;-187.25;-225.45;-212.27;-202.69;-195.65;-188.88;-182.65;23;8.54375;0;2.9;13.6;73.875;95;20;16.87446;2.55104166666667;12.2;0;190.144791666667;91.6416666666668;211.65012;25.6;264.78;12.14;35;35;30;0.1;0.212727420835393;10.9832009280085;0
-242.93;-226.86;-215.34;-206.68;-198.96;-191.75;-234.48;-219.75;-209.15;-201.26;-193.98;-187.25;24;7.971875;0;2.9;14;77.1770833333333;95;20;12.03417;1.23541666666667;12.27;0;198.116666666667;91.6416666666668;223.68429;25.6;277.05;12.14;35;35;30;0.1;0.212727420835393;10.9832009280085;0
-173.75;-194.83;-205.31;-206.72;-201.76;-195.52;-242.93;-226.86;-215.34;-206.68;-198.96;-191.75;25;5.428125;0;0.8;10;76.0208333333333;95;20;12.59532;2.08125;12.33;0;203.544791666667;91.6416666666668;236.27961;32.8;289.38;12.14;35;35;30;0.1;0.212727420835393;10.9832009280085;0
-196.83;-194.75;-197.16;-200.5;-198.57;-195.19;-173.75;-194.83;-205.31;-206.72;-201.76;-195.52;26;6.515625;0;2;9.9;70.7552083333333;95;20;8.36433;2.26875;12.39;0;210.060416666667;91.6416666666668;244.64394;32.8;301.77;12.14;35;35;30;0.1;0.212727420835393;10.9832009280085;7.2
-214.75;-206.6;-203.07;-202.19;-198.91;-195.38;-196.83;-194.75;-197.16;-200.5;-198.57;-195.19;27;7.27291666666667;0;2.2;12.2;69.1760416666667;95;20;10.93482;0.93125;12.45;0;217.333333333333;91.6416666666668;255.57876;32.8;314.22;12.14;35;35;30;0.1;0.212727420835393;10.9832009280085;0
-228.87;-217.22;-210.47;-206.7;-201.98;-197.5;-214.75;-206.6;-203.07;-202.19;-198.91;-195.38;28;8.703125;0;1.3;15.6;71.2572916666667;95;20;16.39494;0.90625;12.52;0;226.036458333333;91.6416666666668;271.9737;32.8;326.74;12.14;35;35;30;0.1;0.212727420835393;10.9832009280085;0
-242.21;-227.14;-217.88;-211.94;-206.06;-200.64;-228.87;-217.22;-210.47;-206.7;-201.98;-197.5;29;10.1;10.1;3;17.3;70.8760416666667;95;20;15.47649;1.17083333333333;12.58;12.58;236.136458333333;101.741666666667;287.45019;32.8;339.32;24.72;35;35;30;0.1;0.256134098523706;11.3501546232385;0
-255.38;-236.87;-225.23;-217.45;-210.58;-204.33;-242.21;-227.14;-217.88;-211.94;-206.06;-200.64;30;11.090625;11.090625;1.4;21.2;64.6458333333333;95;20;17.56071;0.853125;12.64;12.64;247.227083333333;112.832291666667;305.0109;32.8;351.96;37.36;35;35;30;0.1;0.307967774226144;11.7221399060098;0
-260.69;-244.27;-231.81;-222.85;-215.22;-208.25;-255.38;-236.87;-225.23;-217.45;-210.58;-204.33;31;11.5020833333333;11.5020833333333;3.4;19.9;66.3604166666667;95;20;14.64975;0.982291666666667;12.7;12.7;258.729166666667;124.334375;319.66065;33.3;364.66;50.06;35;35;30;0.1;0.369604233624256;12.0986453143484;0
-273.62;-252.59;-238.08;-227.91;-219.7;-212.21;-260.69;-244.27;-231.81;-222.85;-215.22;-208.25;32;10.4020833333333;10.4020833333333;3;17.4;64.725;95;20;18.96597;1.33854166666667;12.76;12.76;269.13125;134.736458333333;338.62662;33.3;377.42;62.82;35;35;30;0.1;0.442516497420016;12.4791263909569;0.5
