"id";"satz_id";"variante_H2O";"wiederholung";"B0020_nFK_prozent";"B2040_nFK_prozent";"B4060_nFK_prozent";"B0020_nFK_prozent_Vortag";"B2040_nFK_prozent_Vortag";"B4060_nFK_prozent_Vortag";"zeit_messung";"tage_seit_aussaat";"Tmean_gradC";"Tmean_th9_25_gradC";"Tmin_gradC";"Tmax_gradC";"relLuftfeuchte_mean_prozent";"relLuftfeuchte_min_prozent";"relLuftfeuchte_max_prozent";"globalstrahlung_Wh_m2";"windgeschwindigkeit_m_s";"tageslicht_h";"tageslicht_h_th9";"Tmean_gradC_sum";"Tmean_th9_25_gradC_sum";"globalstrahlung_Wh_m2_sum";"niederschlag_mm_sum";"tageslicht_h_sum";"tageslicht_h_th9_sum";"Ton_prozent";"Schluff_prozent";"Sand_prozent";"C_org_prozent";"ibi";"irmi";"wasser_input";"wasser_input_Vortag"
1;3;"Wfull";"a";82.92;91.71;92.72;84.26;92.21;93;2021-04-17;11;8.08;0;2.6;13.2;58.52;36;86.4;4816.3;1.32;13.77;0;70.23;9.67;44688.12;10;161.27;13.35;9.689;37.94;52.367;1.2;0.177506972709907;10.6326655312179;0;0
1;3;"Wfull";"a";81.5;91.2;92.53;82.92;91.71;92.72;2021-04-18;12;8.6;0;7.5;12;73.06;56.7;89.8;1204.15;0.81;13.83;0;78.84;9.67;45892.28;12.2;175.1;13.35;9.689;37.94;52.367;1.2;0.177506972709907;10.6326655312179;2.2;0
1;3;"Wfull";"a";80.79;90.59;92.16;81.5;91.2;92.53;2021-04-19;13;10.03;10.03;5.8;14.7;75.82;52.7;94.7;2698.85;0.63;13.89;13.89;88.87;19.7;48591.12;12.6;188.99;27.24;9.689;37.94;52.367;1.2;0.218320550014105;10.6326655312179;1.16;2.2
1;3;"Wfull";"a";81.64;90.7;92.1;80.79;90.59;92.16;2021-04-20;14;10.64;10.64;1.5;18.5;67.4;36.7;94.9;6692.2;0.82;13.95;13.95;99.51;30.34;55283.32;12.6;202.94;41.19;9.689;37.94;52.367;1.2;0.268115893208874;10.6326655312179;5.3;1.16
1;3;"Wfull";"a";84.15;91.52;92.11;81.64;90.7;92.1;2021-04-21;15;12.06;12.06;3.9;20;63.79;37;87.5;6055.25;1.23;14.01;14.01;111.57;42.41;61338.57;13.4;216.95;55.2;9.689;37.94;52.367;1.2;0.328596851881896;10.6326655312179;0.8;5.3
1;3;"Wfull";"a";86.54;91.64;91.8;84.15;91.52;92.11;2021-04-22;16;10.05;10.05;4;15.5;53.62;28.1;77.6;6844.95;1.98;14.06;14.06;121.62;52.46;68183.52;13.4;231.01;69.26;9.689;37.94;52.367;1.2;0.401583080956858;10.6326655312179;0;0.8
1;3;"Wfull";"a";87.03;92.51;91.75;86.54;91.64;91.8;2021-04-23;17;10.31;10.31;1.5;17.6;53.17;29.6;84.4;7092.6;1.17;14.12;14.12;131.94;62.77;75276.12;13.4;245.13;83.38;9.689;37.94;52.367;1.2;0.489095644950137;10.6326655312179;4.65;0
1;3;"Wfull";"a";87.74;92.89;91.65;87.03;92.51;91.75;2021-04-24;18;11.3;11.3;3.2;18.4;54.17;32.9;81.2;6938.32;1.23;14.18;14.18;143.24;74.07;82214.45;13.4;259.31;97.56;9.689;37.94;52.367;1.2;0.593115946183485;10.6326655312179;0;4.65
1;3;"Wfull";"a";88.82;93.05;91.55;87.74;92.89;91.65;2021-04-25;19;10.67;10.67;4.8;16.6;48.3;27.2;67.8;7244.73;1.57;14.24;14.24;153.91;84.74;89459.18;13.4;273.55;111.8;9.689;37.94;52.367;1.2;0.715458231565453;10.6326655312179;0;0
1;3;"Wfull";"a";88.06;93.45;91.44;88.82;93.05;91.55;2021-04-26;20;9.76;9.76;1.9;16.1;43.16;27.7;73.9;7388.58;1.75;14.29;14.29;163.67;94.51;96847.75;13.4;287.84;126.09;9.689;37.94;52.367;1.2;0.857435924780109;10.6326655312179;5.64;0
1;3;"Wfull";"a";87.88;93.14;91.15;88.06;93.45;91.44;2021-04-27;21;10.82;10.82;2.7;17.6;40.61;25.4;59.7;7213.8;1.52;14.35;14.35;174.49;105.32;104061.55;13.4;302.19;140.44;9.689;37.94;52.367;1.2;1.01987440255511;10.6326655312179;0;5.64
1;3;"Wfull";"a";89.23;93.11;90.99;87.88;93.14;91.15;2021-04-28;22;11.83;11.83;1.9;21.9;58.81;29.1;93.9;6058.32;1.09;14.41;14.41;186.32;117.16;110119.88;20.1;316.6;154.85;9.689;37.94;52.367;1.2;1.20255044648633;10.6326655312179;6.7;0
1;3;"Wfull";"a";103.34;93.63;90.61;89.23;93.11;90.99;2021-04-29;23;11.42;11.42;5.6;17.2;70.19;35.9;95.8;5081.62;2.2;14.46;14.46;197.74;128.58;115201.5;24;331.06;169.31;9.689;37.94;52.367;1.2;1.40386139285836;10.6326655312179;3.9;6.7
1;3;"Wfull";"a";109.99;95.96;90.43;103.34;93.63;90.61;2021-04-30;24;7.62;0;0.8;12;68.89;51.8;91.4;3382.18;0.89;14.52;0;205.36;128.58;118583.68;24;345.58;169.31;9.689;37.94;52.367;1.2;1.24;10.97;0;3.9
2;3;"Wfull";"a";109.99;95.96;90.43;103.34;93.63;90.61;2021-04-30;24;7.62;0;0.8;12;68.89;51.8;91.4;3382.18;0.89;14.52;0;205.36;128.58;118583.68;24;345.58;169.31;9.689;37.94;52.367;1.2;1.24;10.97;0;3.9
2;3;"Wfull";"a";104.59;98.65;90.68;109.99;95.96;90.43;2021-05-01;25;10.02;10.02;2.8;14.8;61.07;37.9;89.8;4033.68;1.44;14.57;14.57;215.38;138.59;122617.35;24;360.15;183.88;9.689;37.94;52.367;1.2;1.408;11.578;0;0
2;3;"Wfull";"a";100.08;99.17;90.58;104.59;98.65;90.68;2021-05-02;26;9.27;9.27;3.3;13.4;55.6;37.7;76;5607.25;2.7;14.63;14.63;224.65;147.86;128224.6;24;374.78;198.51;9.689;37.94;52.367;1.2;1.576;12.186;0;0
2;3;"Wfull";"a";96.1;98.81;90.54;100.08;99.17;90.58;2021-05-03;27;8.34;0;-0.2;14.7;60.97;37.2;90.8;4732.32;1.1;14.68;0;232.99;147.86;132956.92;24;389.46;198.51;9.689;37.94;52.367;1.2;1.744;12.794;0;0
2;3;"Wfull";"a";91.58;97.69;90.59;96.1;98.81;90.54;2021-05-04;28;9.79;9.79;4.8;14;67.73;47.4;83;2193.3;2.94;14.73;14.73;242.78;157.65;135150.22;24.1;404.19;213.24;9.689;37.94;52.367;1.2;1.912;13.402;5.8;0
2;3;"Wfull";"a";89.91;94.95;90.15;91.58;97.69;90.59;2021-05-05;29;7.31;0;3.4;12.2;72.19;45.5;89.8;4149.88;2.23;14.79;0;250.09;157.65;139300.1;25.7;418.98;213.24;9.689;37.94;52.367;1.2;2.08;14.01;1.6;5.8
2;3;"Wfull";"a";90.87;93.81;90.06;89.91;94.95;90.15;2021-05-06;30;6.86;0;2;11.9;81.79;57;93.5;2475.72;1.11;14.84;0;256.94;157.65;141775.83;29.4;433.82;213.24;9.689;37.94;52.367;1.2;2.248;14.618;3.7;1.6
2;3;"Wfull";"a";94.92;93.05;89.62;90.87;93.81;90.06;2021-05-07;31;8.35;0;3.8;13.3;65.74;39.4;89.8;5855.15;1.96;14.89;0;265.29;157.65;147630.98;29.4;448.71;213.24;9.689;37.94;52.367;1.2;2.416;15.226;0;3.7
2;3;"Wfull";"a";94.23;93.89;89.76;94.92;93.05;89.62;2021-05-08;32;10.29;10.29;0.4;18.3;62.8;42.1;89.4;5233.9;1.12;14.94;14.94;275.58;167.94;152864.88;29.4;463.65;228.18;9.689;37.94;52.367;1.2;2.584;15.834;0;0
2;3;"Wfull";"a";87.84;93.24;89.69;94.23;93.89;89.76;2021-05-09;33;18.3;18.3;6.5;28.6;57.11;31.3;89.3;6701.18;1.38;14.99;14.99;293.87;186.24;159566.05;29.4;478.64;243.17;9.689;37.94;52.367;1.2;2.752;16.442;0;0
2;3;"Wfull";"a";75.26;89.44;89.85;87.84;93.24;89.69;2021-05-10;34;16.34;16.34;13;20.2;75.5;54.4;95.6;1515.58;1.21;15.04;15.04;310.21;202.57;161081.62;36.6;493.68;258.21;9.689;37.94;52.367;1.2;2.92;17.05;7.2;0
2;3;"Wfull";"a";77.22;85.62;89.62;75.26;89.44;89.85;2021-05-11;35;13.55;13.55;12.3;15.1;91.07;85;96.8;1547.03;0.67;15.09;15.09;323.76;216.12;162628.65;40.6;508.77;273.3;9.689;37.94;52.367;1.2;3.0575;17.3;4;7.2
2;3;"Wfull";"a";97.16;85.67;89.14;77.22;85.62;89.62;2021-05-12;36;14.16;14.16;8.9;19;72.26;46.9;89.2;4529.52;1.27;15.14;15.14;337.92;230.28;167158.17;40.6;523.91;288.44;9.689;37.94;52.367;1.2;3.195;17.55;0;4
2;3;"Wfull";"a";86.14;84.71;89.36;97.16;85.67;89.14;2021-05-13;37;12.87;12.87;5.7;19.9;72;42.4;95.6;5750.65;1.12;15.19;15.19;350.79;243.16;172908.83;40.6;539.1;303.63;9.689;37.94;52.367;1.2;3.3325;17.8;0;0
3;3;"Wfull";"a";86.14;84.71;89.36;97.16;85.67;89.14;2021-05-13;37;12.87;12.87;5.7;19.9;72;42.4;95.6;5750.65;1.12;15.19;15.19;350.79;243.16;172908.83;40.6;539.1;303.63;9.689;37.94;52.367;1.2;3.3325;17.8;0;0
3;3;"Wfull";"a";69.8;80.34;89.33;86.14;84.71;89.36;2021-05-14;38;13.05;13.05;7.1;19.3;68.93;45;88.4;5428.4;1.02;15.24;15.24;363.84;256.21;178337.22;40.9;554.34;318.87;9.689;37.94;52.367;1.2;3.47;18.05;0.3;0
3;3;"Wfull";"a";56.89;74.66;88.99;69.8;80.34;89.33;2021-05-15;39;11.9;11.9;9.2;14.9;75.43;56.3;90.8;3189.2;1.54;15.28;15.28;375.74;268.1;181526.42;42.9;569.62;334.15;9.689;37.94;52.367;1.2;3.55;18.31;2;0.3
3;3;"Wfull";"a";49.47;69.43;88.51;56.89;74.66;88.99;2021-05-16;40;11.68;11.68;6.9;18.6;80.23;47.3;95.7;4802.18;1.35;15.33;15.33;387.43;279.79;186328.6;49.5;584.95;349.48;9.689;37.94;52.367;1.2;3.63;18.57;6.6;2
3;3;"Wfull";"a";48.07;65.27;87.5;49.47;69.43;88.51;2021-05-17;41;11.93;11.93;8.8;16.4;80.68;62.9;95.5;3797.85;1.57;15.37;15.37;399.36;291.72;190126.45;54.2;600.32;364.85;9.689;37.94;52.367;1.2;3.71;18.83;4.7;6.6
3;3;"Wfull";"a";53.33;62.85;86.95;48.07;65.27;87.5;2021-05-18;42;11.67;11.67;8.1;16.5;77.5;57.3;92.7;4489.98;1.55;15.42;15.42;411.03;303.39;194616.42;55;615.74;380.27;9.689;37.94;52.367;1.2;3.7825;19.4375;0.8;4.7
3;3;"Wfull";"a";51.54;60.24;86.47;53.33;62.85;86.95;2021-05-19;43;11.75;11.75;5.6;17.6;73.71;47.3;95.5;5832.42;1.43;15.46;15.46;422.78;315.14;200448.85;56.5;631.2;395.73;9.689;37.94;52.367;1.2;3.855;20.045;1.5;0.8
3;3;"Wfull";"a";44.09;56.16;85.32;51.54;60.24;86.47;2021-05-20;44;13.18;13.18;8.1;17.7;68.84;48.9;93.1;4335.35;1.01;15.5;15.5;435.96;328.32;204784.2;56.5;646.7;411.23;9.689;37.94;52.367;1.2;3.9275;20.6525;0;1.5
3;3;"Wfull";"a";36.57;51.26;84.7;44.09;56.16;85.32;2021-05-21;45;13.87;13.87;8.6;18.1;62.95;41.3;89.2;5263.5;2.06;15.54;15.54;449.83;342.2;210047.7;59.2;662.24;426.77;9.689;37.94;52.367;1.2;4;21.26;2.7;0
3;3;"Wfull";"a";31.5;46.48;83.6;36.57;51.26;84.7;2021-05-22;46;12.23;12.23;8.5;16.9;69.96;49.5;92.3;4715.12;2.47;15.59;15.59;462.06;354.42;214762.83;60.4;677.83;442.36;9.689;37.94;52.367;1.2;4;21.26;1.2;2.7
3;3;"Wfull";"a";28.34;41.69;82.58;31.5;46.48;83.6;2021-05-23;47;12.2;12.2;7.5;17.6;67.03;43.8;87.9;4898.05;1.86;15.62;15.62;474.26;366.62;219660.88;60.4;693.45;457.98;9.689;37.94;52.367;1.2;4;21.26;0;1.2
3;3;"Wfull";"a";26.52;37.54;81.57;28.34;41.69;82.58;2021-05-24;48;11.86;11.86;5;20.2;73.58;35.9;92.2;4898.45;1.3;15.66;15.66;486.12;378.48;224559.33;61.9;709.11;473.64;9.689;37.94;52.367;1.2;4;21.26;1.5;0
3;3;"Wfull";"a";25.61;35.38;80.18;26.52;37.54;81.57;2021-05-25;49;10.32;10.32;8.3;14.7;77.5;55;88.4;2502.93;2.26;15.7;15.7;496.43;388.8;227062.25;64.1;724.81;489.34;9.689;37.94;52.367;1.2;4;21.26;2.2;1.5
3;3;"Wfull";"a";25.4;34.97;79.2;25.61;35.38;80.18;2021-05-26;50;10.68;10.68;6.9;14.6;84.31;61.8;93.2;2876.4;1.31;15.74;15.74;507.11;399.47;229938.65;69.4;740.55;505.08;9.689;37.94;52.367;1.2;4;21.26;5.3;2.2
4;3;"Wfull";"b";79.1;87.6;77.73;84.43;91.6;78.31;2021-04-17;11;8.08;0;2.6;13.2;58.52;36;86.4;4816.3;1.32;13.77;0;70.23;9.67;44688.12;10;161.27;13.35;9.689;37.94;52.367;1.2;0.177506972709907;10.6326655312179;0;0
4;3;"Wfull";"b";77.09;86.74;77.42;79.1;87.6;77.73;2021-04-18;12;8.6;0;7.5;12;73.06;56.7;89.8;1204.15;0.81;13.83;0;78.84;9.67;45892.28;12.2;175.1;13.35;9.689;37.94;52.367;1.2;0.177506972709907;10.6326655312179;2.2;0
4;3;"Wfull";"b";76.83;85.87;77.23;77.09;86.74;77.42;2021-04-19;13;10.03;10.03;5.8;14.7;75.82;52.7;94.7;2698.85;0.63;13.89;13.89;88.87;19.7;48591.12;12.6;188.99;27.24;9.689;37.94;52.367;1.2;0.218320550014105;10.6326655312179;1.09;2.2
4;3;"Wfull";"b";77.52;86.03;77.17;76.83;85.87;77.23;2021-04-20;14;10.64;10.64;1.5;18.5;67.4;36.7;94.9;6692.2;0.82;13.95;13.95;99.51;30.34;55283.32;12.6;202.94;41.19;9.689;37.94;52.367;1.2;0.268115893208874;10.6326655312179;4.8;1.09
4;3;"Wfull";"b";79.97;86.57;77.09;77.52;86.03;77.17;2021-04-21;15;12.06;12.06;3.9;20;63.79;37;87.5;6055.25;1.23;14.01;14.01;111.57;42.41;61338.57;13.4;216.95;55.2;9.689;37.94;52.367;1.2;0.328596851881896;10.6326655312179;0.8;4.8
4;3;"Wfull";"b";80.81;86.21;76.7;79.97;86.57;77.09;2021-04-22;16;10.05;10.05;4;15.5;53.62;28.1;77.6;6844.95;1.98;14.06;14.06;121.62;52.46;68183.52;13.4;231.01;69.26;9.689;37.94;52.367;1.2;0.401583080956858;10.6326655312179;0;0.8
4;3;"Wfull";"b";80.38;86.53;76.74;80.81;86.21;76.7;2021-04-23;17;10.31;10.31;1.5;17.6;53.17;29.6;84.4;7092.6;1.17;14.12;14.12;131.94;62.77;75276.12;13.4;245.13;83.38;9.689;37.94;52.367;1.2;0.489095644950137;10.6326655312179;4.44;0
4;3;"Wfull";"b";81.47;86.71;76.73;80.38;86.53;76.74;2021-04-24;18;11.3;11.3;3.2;18.4;54.17;32.9;81.2;6938.32;1.23;14.18;14.18;143.24;74.07;82214.45;13.4;259.31;97.56;9.689;37.94;52.367;1.2;0.593115946183485;10.6326655312179;0;4.44
4;3;"Wfull";"b";82.26;86.74;76.65;81.47;86.71;76.73;2021-04-25;19;10.67;10.67;4.8;16.6;48.3;27.2;67.8;7244.73;1.57;14.24;14.24;153.91;84.74;89459.18;13.4;273.55;111.8;9.689;37.94;52.367;1.2;0.715458231565453;10.6326655312179;0;0
4;3;"Wfull";"b";81.26;86.69;76.4;82.26;86.74;76.65;2021-04-26;20;9.76;9.76;1.9;16.1;43.16;27.7;73.9;7388.58;1.75;14.29;14.29;163.67;94.51;96847.75;13.4;287.84;126.09;9.689;37.94;52.367;1.2;0.857435924780109;10.6326655312179;5.45;0
4;3;"Wfull";"b";81.42;86.29;76.16;81.26;86.69;76.4;2021-04-27;21;10.82;10.82;2.7;17.6;40.61;25.4;59.7;7213.8;1.52;14.35;14.35;174.49;105.32;104061.55;13.4;302.19;140.44;9.689;37.94;52.367;1.2;1.01987440255511;10.6326655312179;0;5.45
4;3;"Wfull";"b";82.97;86.15;75.88;81.42;86.29;76.16;2021-04-28;22;11.83;11.83;1.9;21.9;58.81;29.1;93.9;6058.32;1.09;14.41;14.41;186.32;117.16;110119.88;20.1;316.6;154.85;9.689;37.94;52.367;1.2;1.20255044648633;10.6326655312179;6.7;0
4;3;"Wfull";"b";98.63;86.01;75.55;82.97;86.15;75.88;2021-04-29;23;11.42;11.42;5.6;17.2;70.19;35.9;95.8;5081.62;2.2;14.46;14.46;197.74;128.58;115201.5;24;331.06;169.31;9.689;37.94;52.367;1.2;1.40386139285836;10.6326655312179;3.9;6.7
4;3;"Wfull";"b";104.26;87.47;75.15;98.63;86.01;75.55;2021-04-30;24;7.62;0;0.8;12;68.89;51.8;91.4;3382.18;0.89;14.52;0;205.36;128.58;118583.68;24;345.58;169.31;9.689;37.94;52.367;1.2;1.24;10.98;0;3.9
5;3;"Wfull";"b";104.26;87.47;75.15;98.63;86.01;75.55;2021-04-30;24;7.62;0;0.8;12;68.89;51.8;91.4;3382.18;0.89;14.52;0;205.36;128.58;118583.68;24;345.58;169.31;9.689;37.94;52.367;1.2;1.24;10.98;0;3.9
5;3;"Wfull";"b";99.22;89.89;75.08;104.26;87.47;75.15;2021-05-01;25;10.02;10.02;2.8;14.8;61.07;37.9;89.8;4033.68;1.44;14.57;14.57;215.38;138.59;122617.35;24;360.15;183.88;9.689;37.94;52.367;1.2;1.415;11.609;0;0
5;3;"Wfull";"b";94.9;90.64;74.88;99.22;89.89;75.08;2021-05-02;26;9.27;9.27;3.3;13.4;55.6;37.7;76;5607.25;2.7;14.63;14.63;224.65;147.86;128224.6;24;374.78;198.51;9.689;37.94;52.367;1.2;1.59;12.238;0;0
5;3;"Wfull";"b";91.23;90.59;74.72;94.9;90.64;74.88;2021-05-03;27;8.34;0;-0.2;14.7;60.97;37.2;90.8;4732.32;1.1;14.68;0;232.99;147.86;132956.92;24;389.46;198.51;9.689;37.94;52.367;1.2;1.765;12.867;0;0
5;3;"Wfull";"b";87.72;89.4;74.78;91.23;90.59;74.72;2021-05-04;28;9.79;9.79;4.8;14;67.73;47.4;83;2193.3;2.94;14.73;14.73;242.78;157.65;135150.22;24.1;404.19;213.24;9.689;37.94;52.367;1.2;1.94;13.496;5.62;0
5;3;"Wfull";"b";87.09;87.13;74.42;87.72;89.4;74.78;2021-05-05;29;7.31;0;3.4;12.2;72.19;45.5;89.8;4149.88;2.23;14.79;0;250.09;157.65;139300.1;25.7;418.98;213.24;9.689;37.94;52.367;1.2;2.115;14.125;1.6;5.62
5;3;"Wfull";"b";88.16;86.01;74.15;87.09;87.13;74.42;2021-05-06;30;6.86;0;2;11.9;81.79;57;93.5;2475.72;1.11;14.84;0;256.94;157.65;141775.83;29.4;433.82;213.24;9.689;37.94;52.367;1.2;2.29;14.754;3.7;1.6
5;3;"Wfull";"b";93.16;85.42;73.83;88.16;86.01;74.15;2021-05-07;31;8.35;0;3.8;13.3;65.74;39.4;89.8;5855.15;1.96;14.89;0;265.29;157.65;147630.98;29.4;448.71;213.24;9.689;37.94;52.367;1.2;2.465;15.383;0;3.7
5;3;"Wfull";"b";92.64;86.29;73.84;93.16;85.42;73.83;2021-05-08;32;10.29;10.29;0.4;18.3;62.8;42.1;89.4;5233.9;1.12;14.94;14.94;275.58;167.94;152864.88;29.4;463.65;228.18;9.689;37.94;52.367;1.2;2.64;16.012;0;0
5;3;"Wfull";"b";88.58;87.19;73.93;92.64;86.29;73.84;2021-05-09;33;18.3;18.3;6.5;28.6;57.11;31.3;89.3;6701.18;1.38;14.99;14.99;293.87;186.24;159566.05;29.4;478.64;243.17;9.689;37.94;52.367;1.2;2.815;16.641;0;0
5;3;"Wfull";"b";79.96;84.9;73.72;88.58;87.19;73.93;2021-05-10;34;16.34;16.34;13;20.2;75.5;54.4;95.6;1515.58;1.21;15.04;15.04;310.21;202.57;161081.62;36.6;493.68;258.21;9.689;37.94;52.367;1.2;2.99;17.27;7.2;0
5;3;"Wfull";"b";86.19;81.92;73.67;79.96;84.9;73.72;2021-05-11;35;13.55;13.55;12.3;15.1;91.07;85;96.8;1547.03;0.67;15.09;15.09;323.76;216.12;162628.65;40.6;508.77;273.3;9.689;37.94;52.367;1.2;3.095;17.425;4;7.2
5;3;"Wfull";"b";107.49;82.77;73.54;86.19;81.92;73.67;2021-05-12;36;14.16;14.16;8.9;19;72.26;46.9;89.2;4529.52;1.27;15.14;15.14;337.92;230.28;167158.17;40.6;523.91;288.44;9.689;37.94;52.367;1.2;3.2;17.58;0;4
5;3;"Wfull";"b";93.9;83.42;73.25;107.49;82.77;73.54;2021-05-13;37;12.87;12.87;5.7;19.9;72;42.4;95.6;5750.65;1.12;15.19;15.19;350.79;243.16;172908.83;40.6;539.1;303.63;9.689;37.94;52.367;1.2;3.305;17.735;0;0
6;3;"Wfull";"b";93.9;83.42;73.25;107.49;82.77;73.54;2021-05-13;37;12.87;12.87;5.7;19.9;72;42.4;95.6;5750.65;1.12;15.19;15.19;350.79;243.16;172908.83;40.6;539.1;303.63;9.689;37.94;52.367;1.2;3.305;17.735;0;0
6;3;"Wfull";"b";77.25;79.59;73.05;93.9;83.42;73.25;2021-05-14;38;13.05;13.05;7.1;19.3;68.93;45;88.4;5428.4;1.02;15.24;15.24;363.84;256.21;178337.22;40.9;554.34;318.87;9.689;37.94;52.367;1.2;3.41;17.89;0.3;0
6;3;"Wfull";"b";61.51;74.65;72.63;77.25;79.59;73.05;2021-05-15;39;11.9;11.9;9.2;14.9;75.43;56.3;90.8;3189.2;1.54;15.28;15.28;375.74;268.1;181526.42;42.9;569.62;334.15;9.689;37.94;52.367;1.2;3.50666666666667;18.1966666666667;2;0.3
6;3;"Wfull";"b";51.77;69.27;72.12;61.51;74.65;72.63;2021-05-16;40;11.68;11.68;6.9;18.6;80.23;47.3;95.7;4802.18;1.35;15.33;15.33;387.43;279.79;186328.6;49.5;584.95;349.48;9.689;37.94;52.367;1.2;3.60333333333333;18.5033333333333;6.6;2
6;3;"Wfull";"b";49.13;64.54;71.44;51.77;69.27;72.12;2021-05-17;41;11.93;11.93;8.8;16.4;80.68;62.9;95.5;3797.85;1.57;15.37;15.37;399.36;291.72;190126.45;54.2;600.32;364.85;9.689;37.94;52.367;1.2;3.7;18.81;4.7;6.6
6;3;"Wfull";"b";56.48;61.65;70.99;49.13;64.54;71.44;2021-05-18;42;11.67;11.67;8.1;16.5;77.5;57.3;92.7;4489.98;1.55;15.42;15.42;411.03;303.39;194616.42;55;615.74;380.27;9.689;37.94;52.367;1.2;3.7825;19.47;0.8;4.7
6;3;"Wfull";"b";52.26;58.86;70.54;56.48;61.65;70.99;2021-05-19;43;11.75;11.75;5.6;17.6;73.71;47.3;95.5;5832.42;1.43;15.46;15.46;422.78;315.14;200448.85;56.5;631.2;395.73;9.689;37.94;52.367;1.2;3.865;20.13;1.5;0.8
6;3;"Wfull";"b";42.76;54.73;69.73;52.26;58.86;70.54;2021-05-20;44;13.18;13.18;8.1;17.7;68.84;48.9;93.1;4335.35;1.01;15.5;15.5;435.96;328.32;204784.2;56.5;646.7;411.23;9.689;37.94;52.367;1.2;3.9475;20.79;0;1.5
6;3;"Wfull";"b";34.69;49.98;69.01;42.76;54.73;69.73;2021-05-21;45;13.87;13.87;8.6;18.1;62.95;41.3;89.2;5263.5;2.06;15.54;15.54;449.83;342.2;210047.7;59.2;662.24;426.77;9.689;37.94;52.367;1.2;4.03;21.45;2.7;0
6;3;"Wfull";"b";29.18;44.72;67.83;34.69;49.98;69.01;2021-05-22;46;12.23;12.23;8.5;16.9;69.96;49.5;92.3;4715.12;2.47;15.59;15.59;462.06;354.42;214762.83;60.4;677.83;442.36;9.689;37.94;52.367;1.2;4.03;21.45;1.2;2.7
6;3;"Wfull";"b";27.18;39.99;66.53;29.18;44.72;67.83;2021-05-23;47;12.2;12.2;7.5;17.6;67.03;43.8;87.9;4898.05;1.86;15.62;15.62;474.26;366.62;219660.88;60.4;693.45;457.98;9.689;37.94;52.367;1.2;4.03;21.45;0;1.2
6;3;"Wfull";"b";26.09;36.06;65.12;27.18;39.99;66.53;2021-05-24;48;11.86;11.86;5;20.2;73.58;35.9;92.2;4898.45;1.3;15.66;15.66;486.12;378.48;224559.33;61.9;709.11;473.64;9.689;37.94;52.367;1.2;4.03;21.45;1.5;0
6;3;"Wfull";"b";25.44;33.19;63.5;26.09;36.06;65.12;2021-05-25;49;10.32;10.32;8.3;14.7;77.5;55;88.4;2502.93;2.26;15.7;15.7;496.43;388.8;227062.25;64.1;724.81;489.34;9.689;37.94;52.367;1.2;4.03;21.45;2.2;1.5
6;3;"Wfull";"b";25.29;32.11;62.47;25.44;33.19;63.5;2021-05-26;50;10.68;10.68;6.9;14.6;84.31;61.8;93.2;2876.4;1.31;15.74;15.74;507.11;399.47;229938.65;69.4;740.55;505.08;9.689;37.94;52.367;1.2;4.03;21.45;5.3;2.2
7;3;"Wfull";"c";88.66;94.67;91.26;90.22;96.47;91.68;2021-04-17;11;8.08;0;2.6;13.2;58.52;36;86.4;4816.3;1.32;13.77;0;70.23;9.67;44688.12;10;161.27;13.35;9.689;37.94;52.367;1.2;0.177506972709907;10.6326655312179;0;0
7;3;"Wfull";"c";86.98;94.07;91.1;88.66;94.67;91.26;2021-04-18;12;8.6;0;7.5;12;73.06;56.7;89.8;1204.15;0.81;13.83;0;78.84;9.67;45892.28;12.2;175.1;13.35;9.689;37.94;52.367;1.2;0.177506972709907;10.6326655312179;2.2;0
7;3;"Wfull";"c";86.5;93.28;90.81;86.98;94.07;91.1;2021-04-19;13;10.03;10.03;5.8;14.7;75.82;52.7;94.7;2698.85;0.63;13.89;13.89;88.87;19.7;48591.12;12.6;188.99;27.24;9.689;37.94;52.367;1.2;0.218320550014105;10.6326655312179;1.1;2.2
7;3;"Wfull";"c";87.52;93.71;90.61;86.5;93.28;90.81;2021-04-20;14;10.64;10.64;1.5;18.5;67.4;36.7;94.9;6692.2;0.82;13.95;13.95;99.51;30.34;55283.32;12.6;202.94;41.19;9.689;37.94;52.367;1.2;0.268115893208874;10.6326655312179;4.69;1.1
7;3;"Wfull";"c";89.4;93.78;90.58;87.52;93.71;90.61;2021-04-21;15;12.06;12.06;3.9;20;63.79;37;87.5;6055.25;1.23;14.01;14.01;111.57;42.41;61338.57;13.4;216.95;55.2;9.689;37.94;52.367;1.2;0.328596851881896;10.6326655312179;0.8;4.69
7;3;"Wfull";"c";90.54;92.82;90.49;89.4;93.78;90.58;2021-04-22;16;10.05;10.05;4;15.5;53.62;28.1;77.6;6844.95;1.98;14.06;14.06;121.62;52.46;68183.52;13.4;231.01;69.26;9.689;37.94;52.367;1.2;0.401583080956858;10.6326655312179;0;0.8
7;3;"Wfull";"c";90.92;93.25;90.41;90.54;92.82;90.49;2021-04-23;17;10.31;10.31;1.5;17.6;53.17;29.6;84.4;7092.6;1.17;14.12;14.12;131.94;62.77;75276.12;13.4;245.13;83.38;9.689;37.94;52.367;1.2;0.489095644950137;10.6326655312179;4.36;0
7;3;"Wfull";"c";91.3;93.43;90.36;90.92;93.25;90.41;2021-04-24;18;11.3;11.3;3.2;18.4;54.17;32.9;81.2;6938.32;1.23;14.18;14.18;143.24;74.07;82214.45;13.4;259.31;97.56;9.689;37.94;52.367;1.2;0.593115946183485;10.6326655312179;0;4.36
