"";"Datum";"Tmax";"Tmin";"Tmean";"RF";"Glob";"Glob2";"P";"RHmin";"V2";"FAO56";"FAO56MEAN"
"344";2020-12-09;4,2;0,1;2,65625;84,0260416666667;0,66735;0,66735;0;74,6;0,880208333333333;0,4;0,4
"345";2020-12-10;1,8;0,1;1,23333333333333;81,8020833333333;0,87984;0,87984;0;76,3;0,6625;0,4;0,4
"346";2020-12-11;3,7;1,2;2,26458333333333;87,125;0,93321;0,93321;1,2;81,4;1,325;0,4;0,4
"347";2020-12-12;5,9;3,7;5,03229166666667;96,4510416666667;0,58176;0,58176;1,3;95,3;0,713541666666667;0,3;0,3
"348";2020-12-13;11,4;2,1;6,08229166666667;88,7645833333333;4,00104;4,00104;0,6;61,1;0,495833333333333;0;-0,1
"349";2020-12-14;7,7;0,7;4,74895833333333;86,659375;2,74455;2,74455;0;76,8;0,89375;0,2;0,2
"350";2020-12-15;7,1;5;6,26770833333333;92,8604166666667;0,72549;0,72549;2,4;85,3;0,760416666666667;0,4;0,4
"351";2020-12-16;9,5;6,4;7,67604166666667;96,2510416666667;0,63855;0,63855;0,6;91,5;0,504166666666667;0,4;0,4
"352";2020-12-17;8,7;2,4;6,10104166666667;95,2635416666667;1,80081;1,80081;0;88,1;0,808333333333333;0,2;0,2
"353";2020-12-18;5,8;1,3;4,24583333333333;97,5604166666667;1,09485;1,09485;0,1;96,2;0,692708333333333;0,3;0,3
"354";2020-12-19;6,7;4,6;5,37604166666667;92,8697916666667;1,73205;1,73205;0;87,8;0,935416666666667;0,2;0,2
"355";2020-12-20;6;4,7;5,53125;93,378125;0,98712;0,98712;2;86,4;0,739583333333333;0,3;0,3
"356";2020-12-21;8,8;5;6,62083333333333;96,3229166666667;1,14363;1,14363;6,1;92,1;0,759375;0,3;0,3
"357";2020-12-22;15,3;8,9;12,115625;93,0697916666667;2,6352;2,6352;5,9;82,4;1,14791666666667;0,2;0,2
"358";2020-12-23;12,6;9,8;11,1927083333333;97,1947916666667;0,34443;0,34443;14;87,6;0,329166666666667;0,4;0,4
"359";2020-12-24;10,5;3,3;6,29479166666667;86,5427083333333;1,83483;1,83483;4,9;74,8;1,33229166666667;0,4;0,4
"360";2020-12-25;6,1;0;3,52395833333333;81,009375;4,41288;4,41288;1,3;63,6;2,178125;0,2;0,2
"361";2020-12-26;4,6;-1,4;1,55;86,3541666666667;1,81233;1,81233;0;72,8;1,10104166666667;0,3;0,3
"362";2020-12-27;4,5;1,6;2,66979166666667;82,3677083333333;0,30933;0,30933;10,5;73,2;1,76458333333333;0,6;0,6
"363";2020-12-28;5,6;0,3;3,71041666666667;92,346875;0,80316;0,80316;3,8;87,2;0,778125;0,3;0,3
"364";2020-12-29;5,8;1,1;2,99479166666667;90,096875;2,15487;2,15487;4,1;78,1;1,12604166666667;0,2;0,2
"365";2020-12-30;6,4;1;3,115625;89,7135416666667;1,60587;1,60587;0;71,8;0,605208333333333;0,3;0,3
"366";2020-12-31;3,2;0,9;1,94895833333333;92,2052083333333;0,62046;0,62046;8;84,7;0,986458333333333;0,4;0,4
