STATIONS_ID;MESS_DATUM;  QN;FF_10;DD_10;eor
       5906;202110180000;    3;   1.1; 140;eor
       5906;202110180010;    3;   1.3; 140;eor
       5906;202110180020;    3;   1.6; 140;eor
       5906;202110180030;    3;   1.7; 150;eor
       5906;202110180040;    3;   1.4; 170;eor
       5906;202110180050;    3;   1.2; 180;eor
       5906;202110180100;    3;   1.0; 150;eor
       5906;202110180110;    3;   1.4; 150;eor
       5906;202110180120;    3;   1.2; 160;eor
       5906;202110180130;    3;   1.2; 160;eor
       5906;202110180140;    3;   1.5; 150;eor
       5906;202110180150;    3;   1.6; 160;eor
       5906;202110180200;    3;   1.4; 160;eor
       5906;202110180210;    3;   1.5; 170;eor
       5906;202110180220;    3;   1.1; 170;eor
       5906;202110180230;    3;   1.3; 180;eor
       5906;202110180240;    3;   1.5; 180;eor
       5906;202110180250;    3;   1.3; 180;eor
       5906;202110180300;    3;   1.1; 190;eor
       5906;202110180310;    3;   1.0; 200;eor
       5906;202110180320;    3;   1.3; 180;eor
       5906;202110180330;    3;   1.3; 180;eor
       5906;202110180340;    3;   1.4; 180;eor
       5906;202110180350;    3;   1.5; 190;eor
       5906;202110180400;    3;   1.6; 190;eor
       5906;202110180410;    3;   1.7; 210;eor
       5906;202110180420;    3;   1.4; 210;eor
       5906;202110180430;    3;   1.7; 210;eor
       5906;202110180440;    3;   1.6; 220;eor
       5906;202110180450;    3;   1.7; 230;eor
       5906;202110180500;    3;   1.8; 230;eor
       5906;202110180510;    3;   1.8; 230;eor
       5906;202110180520;    3;   1.4; 220;eor
       5906;202110180530;    3;   1.1; 210;eor
       5906;202110180540;    3;   1.4; 220;eor
       5906;202110180550;    3;   1.4; 230;eor
       5906;202110180600;    3;   1.5; 240;eor
       5906;202110180610;    3;   1.0; 240;eor
       5906;202110180620;    3;   1.3; 230;eor
       5906;202110180630;    3;   0.7; 220;eor
       5906;202110180640;    3;   0.2; 230;eor
       5906;202110180650;    3;   1.0; 170;eor
       5906;202110180700;    3;   1.8; 180;eor
       5906;202110180710;    3;   1.4; 190;eor
       5906;202110180720;    3;   0.9; 220;eor
       5906;202110180730;    3;   1.4; 230;eor
       5906;202110180740;    3;   1.1; 220;eor
       5906;202110180750;    3;   1.0; 210;eor
       5906;202110180800;    3;   1.4; 210;eor
       5906;202110180810;    3;   1.3; 200;eor
       5906;202110180820;    3;   1.2; 200;eor
       5906;202110180830;    3;   2.0; 200;eor
       5906;202110180840;    3;   1.9; 190;eor
       5906;202110180850;    3;   2.0; 200;eor
       5906;202110180900;    3;   1.5; 190;eor
       5906;202110180910;    3;   1.5; 200;eor
       5906;202110180920;    3;   1.0; 220;eor
       5906;202110180930;    3;   1.2; 180;eor
       5906;202110180940;    3;   0.7; 170;eor
       5906;202110180950;    3;   0.8; 150;eor
       5906;202110181000;    3;   0.8; 140;eor
       5906;202110181010;    3;   1.3; 170;eor
       5906;202110181020;    3;   2.5; 170;eor
       5906;202110181030;    3;   2.2; 130;eor
       5906;202110181040;    3;   2.6; 160;eor
       5906;202110181050;    3;   2.2; 170;eor
       5906;202110181100;    3;   2.1; 180;eor
       5906;202110181110;    3;   2.2; 160;eor
       5906;202110181120;    3;   2.6; 180;eor
       5906;202110181130;    3;   2.7; 170;eor
       5906;202110181140;    3;   3.2; 180;eor
       5906;202110181150;    3;   2.5; 190;eor
       5906;202110181200;    3;   2.6; 170;eor
       5906;202110181210;    3;   2.6; 160;eor
       5906;202110181220;    3;   3.0; 170;eor
       5906;202110181230;    3;   2.1; 180;eor
       5906;202110181240;    3;   2.4; 190;eor
       5906;202110181250;    3;   2.3; 150;eor
       5906;202110181300;    3;   2.1; 140;eor
       5906;202110181310;    3;   1.9; 160;eor
       5906;202110181320;    3;   1.9; 160;eor
       5906;202110181330;    3;   1.8; 180;eor
       5906;202110181340;    3;   3.1; 160;eor
       5906;202110181350;    3;   2.5; 150;eor
       5906;202110181400;    3;   2.2; 150;eor
       5906;202110181410;    3;   2.3; 190;eor
       5906;202110181420;    3;   2.2; 160;eor
       5906;202110181430;    3;   2.3; 160;eor
       5906;202110181440;    3;   2.9; 160;eor
       5906;202110181450;    3;   2.6; 160;eor
       5906;202110181500;    3;   2.6; 160;eor
       5906;202110181510;    3;   2.8; 180;eor
       5906;202110181520;    3;   2.4; 180;eor
       5906;202110181530;    3;   2.2; 170;eor
       5906;202110181540;    3;   2.5; 160;eor
       5906;202110181550;    3;   2.5; 160;eor
       5906;202110181600;    3;   2.0; 150;eor
       5906;202110181610;    3;   0.6; 160;eor
       5906;202110181620;    3;   1.1; 180;eor
       5906;202110181630;    3;   1.7; 150;eor
       5906;202110181640;    3;   1.1; 200;eor
       5906;202110181650;    3;   0.8; 200;eor
       5906;202110181700;    3;   0.9; 140;eor
       5906;202110181710;    3;   1.5; 140;eor
       5906;202110181720;    3;   1.3; 140;eor
       5906;202110181730;    3;   1.2; 130;eor
       5906;202110181740;    3;   1.4; 140;eor
       5906;202110181750;    3;   1.7; 130;eor
       5906;202110181800;    3;   1.3; 110;eor
       5906;202110181810;    3;   1.3;  80;eor
       5906;202110181820;    3;   0.5;  70;eor
       5906;202110181830;    3;   0.4; 180;eor
       5906;202110181840;    3;   0.4; 270;eor
       5906;202110181850;    3;   0.5; 200;eor
       5906;202110181900;    3;   0.4; 240;eor
       5906;202110181910;    3;   0.7; 200;eor
       5906;202110181920;    3;   0.9; 320;eor
       5906;202110181930;    3;   1.0; 320;eor
       5906;202110181940;    3;   1.1; 300;eor
       5906;202110181950;    3;   0.7; 280;eor
       5906;202110182000;    3;   0.7; 240;eor
       5906;202110182010;    3;   0.8; 210;eor
       5906;202110182020;    3;   0.9; 220;eor
       5906;202110182030;    3;   0.9; 230;eor
       5906;202110182040;    3;   1.0; 230;eor
       5906;202110182050;    3;   1.2; 200;eor
       5906;202110182100;    3;   1.2; 140;eor
       5906;202110182110;    3;   1.0; 120;eor
       5906;202110182120;    3;   0.8; 110;eor
       5906;202110182130;    3;   0.9;  70;eor
       5906;202110182140;    3;   0.3; 170;eor
       5906;202110182150;    3;   0.7; 190;eor
       5906;202110182200;    3;   1.5; 180;eor
       5906;202110182210;    3;   1.9; 180;eor
       5906;202110182220;    3;   1.5; 160;eor
       5906;202110182230;    3;   2.2; 150;eor
       5906;202110182240;    3;   2.4; 160;eor
       5906;202110182250;    3;   1.4; 180;eor
       5906;202110182300;    3;   1.7; 220;eor
       5906;202110182310;    3;   2.2; 200;eor
       5906;202110182320;    3;   2.9; 190;eor
       5906;202110182330;    3;   2.3; 170;eor
       5906;202110182340;    3;   2.1; 170;eor
       5906;202110182350;    3;   1.5; 170;eor
       5906;202110190000;    3;   1.3; 180;eor
       5906;202110190010;    3;   1.8; 180;eor
       5906;202110190020;    3;   1.7; 180;eor
       5906;202110190030;    3;   2.2; 190;eor
       5906;202110190040;    3;   2.3; 200;eor
       5906;202110190050;    3;   2.2; 200;eor
       5906;202110190100;    3;   2.1; 190;eor
       5906;202110190110;    3;   2.0; 180;eor
       5906;202110190120;    3;   2.7; 180;eor
       5906;202110190130;    3;   2.2; 160;eor
       5906;202110190140;    3;   1.8; 160;eor
       5906;202110190150;    3;   1.7; 150;eor
       5906;202110190200;    3;   1.7; 160;eor
       5906;202110190210;    3;   2.1; 170;eor
       5906;202110190220;    3;   2.3; 160;eor
       5906;202110190230;    3;   1.9; 190;eor
       5906;202110190240;    3;   2.2; 180;eor
       5906;202110190250;    3;   2.1; 160;eor
       5906;202110190300;    3;   2.4; 160;eor
       5906;202110190310;    3;   2.3; 170;eor
       5906;202110190320;    3;   2.5; 180;eor
       5906;202110190330;    3;   2.6; 170;eor
       5906;202110190340;    3;   2.7; 170;eor
       5906;202110190350;    3;   2.5; 170;eor
       5906;202110190400;    3;   2.7; 170;eor
       5906;202110190410;    3;   2.5; 170;eor
       5906;202110190420;    3;   2.4; 180;eor
       5906;202110190430;    3;   2.2; 180;eor
       5906;202110190440;    3;   2.1; 170;eor
       5906;202110190450;    3;   2.2; 180;eor
       5906;202110190500;    3;   2.4; 170;eor
       5906;202110190510;    3;   2.7; 170;eor
       5906;202110190520;    3;   2.3; 170;eor
       5906;202110190530;    3;   2.2; 180;eor
       5906;202110190540;    3;   1.8; 180;eor
       5906;202110190550;    3;   2.3; 200;eor
       5906;202110190600;    3;   2.8; 180;eor
       5906;202110190610;    3;   2.8; 170;eor
       5906;202110190620;    3;   2.9; 170;eor
       5906;202110190630;    3;   3.1; 160;eor
       5906;202110190640;    3;   3.2; 160;eor
       5906;202110190650;    3;   3.9; 160;eor
       5906;202110190700;    3;   3.2; 170;eor
       5906;202110190710;    3;   3.6; 180;eor
       5906;202110190720;    3;   3.1; 160;eor
       5906;202110190730;    3;   3.2; 160;eor
       5906;202110190740;    3;   3.4; 170;eor
       5906;202110190750;    3;   2.7; 160;eor
       5906;202110190800;    3;   3.3; 160;eor
       5906;202110190810;    3;   3.2; 170;eor
       5906;202110190820;    3;   3.8; 150;eor
       5906;202110190830;    3;   4.0; 160;eor
       5906;202110190840;    3;   4.3; 160;eor
       5906;202110190850;    3;   4.4; 170;eor
       5906;202110190900;    3;   3.9; 170;eor
       5906;202110190910;    3;   3.7; 170;eor
       5906;202110190920;    3;   4.2; 170;eor
       5906;202110190930;    3;   3.9; 170;eor
       5906;202110190940;    3;   3.8; 170;eor
       5906;202110190950;    3;   4.1; 180;eor
       5906;202110191000;    3;   4.0; 170;eor
       5906;202110191010;    3;   3.8; 170;eor
       5906;202110191020;    3;   3.8; 170;eor
       5906;202110191030;    3;   4.6; 170;eor
       5906;202110191040;    3;   4.5; 170;eor
       5906;202110191050;    3;   3.7; 170;eor
       5906;202110191100;    3;   3.9; 170;eor
       5906;202110191110;    3;   3.5; 170;eor
       5906;202110191120;    3;   3.3; 170;eor
       5906;202110191130;    3;   3.5; 160;eor
       5906;202110191140;    3;   3.9; 170;eor
       5906;202110191150;    3;   4.1; 170;eor
       5906;202110191200;    3;   4.2; 170;eor
       5906;202110191210;    3;   4.4; 170;eor
       5906;202110191220;    3;   4.1; 170;eor
       5906;202110191230;    3;   3.8; 180;eor
       5906;202110191240;    3;   4.4; 180;eor
       5906;202110191250;    3;   4.8; 180;eor
       5906;202110191300;    3;   4.6; 180;eor
       5906;202110191310;    3;   4.2; 180;eor
       5906;202110191320;    3;   3.7; 170;eor
       5906;202110191330;    3;   3.9; 160;eor
       5906;202110191340;    3;   3.5; 160;eor
       5906;202110191350;    3;   3.4; 160;eor
       5906;202110191400;    3;   3.7; 160;eor
       5906;202110191410;    3;   3.6; 160;eor
       5906;202110191420;    3;   3.6; 170;eor
       5906;202110191430;    3;   3.5; 170;eor
       5906;202110191440;    3;   3.7; 170;eor
       5906;202110191450;    3;   3.4; 170;eor
       5906;202110191500;    3;   3.4; 170;eor
       5906;202110191510;    3;   3.5; 170;eor
       5906;202110191520;    3;   4.0; 180;eor
       5906;202110191530;    3;   3.9; 170;eor
       5906;202110191540;    3;   4.0; 170;eor
       5906;202110191550;    3;   3.3; 170;eor
       5906;202110191600;    3;   3.0; 160;eor
       5906;202110191610;    3;   3.1; 160;eor
       5906;202110191620;    3;   2.9; 160;eor
       5906;202110191630;    3;   2.7; 160;eor
       5906;202110191640;    3;   2.8; 170;eor
       5906;202110191650;    3;   3.0; 170;eor
       5906;202110191700;    3;   3.1; 160;eor
       5906;202110191710;    3;   3.0; 160;eor
       5906;202110191720;    3;   2.5; 160;eor
       5906;202110191730;    3;   1.9; 160;eor
       5906;202110191740;    3;   2.1; 160;eor
       5906;202110191750;    3;   2.6; 170;eor
       5906;202110191800;    3;   2.7; 170;eor
       5906;202110191810;    3;   2.7; 180;eor
       5906;202110191820;    3;   2.9; 170;eor
       5906;202110191830;    3;   2.3; 180;eor
       5906;202110191840;    3;   2.3; 160;eor
       5906;202110191850;    3;   2.4; 160;eor
       5906;202110191900;    3;   2.3; 160;eor
       5906;202110191910;    3;   2.1; 160;eor
       5906;202110191920;    3;   1.9; 160;eor
       5906;202110191930;    3;   2.2; 160;eor
       5906;202110191940;    3;   2.5; 160;eor
       5906;202110191950;    3;   2.8; 170;eor
       5906;202110192000;    3;   2.6; 170;eor
       5906;202110192010;    3;   2.4; 160;eor
       5906;202110192020;    3;   1.9; 160;eor
       5906;202110192030;    3;   2.4; 150;eor
       5906;202110192040;    3;   2.6; 160;eor
       5906;202110192050;    3;   2.9; 160;eor
       5906;202110192100;    3;   2.5; 160;eor
       5906;202110192110;    3;   2.3; 170;eor
       5906;202110192120;    3;   2.9; 170;eor
       5906;202110192130;    3;   3.1; 170;eor
       5906;202110192140;    3;   3.3; 170;eor
       5906;202110192150;    3;   3.9; 170;eor
       5906;202110192200;    3;   4.1; 170;eor
       5906;202110192210;    3;   3.7; 160;eor
       5906;202110192220;    3;   3.8; 170;eor
       5906;202110192230;    3;   3.4; 170;eor
       5906;202110192240;    3;   3.4; 160;eor
       5906;202110192250;    3;   2.5; 160;eor
       5906;202110192300;    3;   2.5; 160;eor
       5906;202110192310;    3;   2.1; 170;eor
       5906;202110192320;    3;   2.2; 160;eor
       5906;202110192330;    3;   2.4; 170;eor
       5906;202110192340;    3;   2.4; 170;eor
       5906;202110192350;    3;   2.9; 160;eor
       5906;202110200000;    3;   2.7; 160;eor
       5906;202110200010;    3;   3.2; 170;eor
       5906;202110200020;    3;   3.8; 170;eor
       5906;202110200030;    3;   3.2; 170;eor
       5906;202110200040;    3;   2.5; 170;eor
       5906;202110200050;    3;   2.5; 170;eor
       5906;202110200100;    3;   2.9; 170;eor
       5906;202110200110;    3;   3.0; 170;eor
       5906;202110200120;    3;   2.7; 170;eor
       5906;202110200130;    3;   2.0; 170;eor
       5906;202110200140;    3;   1.8; 160;eor
       5906;202110200150;    3;   2.1; 150;eor
       5906;202110200200;    3;   2.9; 150;eor
       5906;202110200210;    3;   2.9; 160;eor
       5906;202110200220;    3;   2.5; 170;eor
       5906;202110200230;    3;   2.5; 170;eor
       5906;202110200240;    3;   3.2; 170;eor
       5906;202110200250;    3;   3.5; 170;eor
       5906;202110200300;    3;   3.6; 170;eor
       5906;202110200310;    3;   3.5; 160;eor
       5906;202110200320;    3;   3.0; 160;eor
       5906;202110200330;    3;   2.8; 160;eor
       5906;202110200340;    3;   3.4; 170;eor
       5906;202110200350;    3;   3.5; 160;eor
       5906;202110200400;    3;   3.1; 160;eor
       5906;202110200410;    3;   3.2; 160;eor
       5906;202110200420;    3;   3.2; 160;eor
       5906;202110200430;    3;   3.0; 160;eor
       5906;202110200440;    3;   2.9; 160;eor
       5906;202110200450;    3;   3.1; 150;eor
       5906;202110200500;    3;   3.3; 160;eor
       5906;202110200510;    3;   3.2; 160;eor
       5906;202110200520;    3;   2.7; 160;eor
       5906;202110200530;    3;   2.5; 160;eor
       5906;202110200540;    3;   2.4; 160;eor
       5906;202110200550;    3;   2.7; 170;eor
       5906;202110200600;    3;   2.7; 170;eor
       5906;202110200610;    3;   2.5; 170;eor
       5906;202110200620;    3;   2.5; 180;eor
       5906;202110200630;    3;   2.5; 180;eor
       5906;202110200640;    3;   3.0; 180;eor
       5906;202110200650;    3;   3.2; 170;eor
       5906;202110200700;    3;   3.7; 160;eor
       5906;202110200710;    3;   4.0; 170;eor
       5906;202110200720;    3;   4.6; 160;eor
       5906;202110200730;    3;   4.6; 160;eor
       5906;202110200740;    3;   4.5; 170;eor
       5906;202110200750;    3;   4.3; 170;eor
       5906;202110200800;    3;   4.8; 170;eor
       5906;202110200810;    3;   4.5; 170;eor
       5906;202110200820;    3;   4.3; 180;eor
       5906;202110200830;    3;   3.2; 180;eor
       5906;202110200840;    3;   5.1; 170;eor
       5906;202110200850;    3;   4.7; 180;eor
       5906;202110200900;    3;   4.7; 180;eor
       5906;202110200910;    3;   4.4; 180;eor
       5906;202110200920;    3;   4.6; 180;eor
       5906;202110200930;    3;   4.1; 180;eor
       5906;202110200940;    3;   4.0; 180;eor
       5906;202110200950;    3;   4.3; 180;eor
       5906;202110201000;    3;   3.9; 180;eor
       5906;202110201010;    3;   4.2; 180;eor
       5906;202110201020;    3;   3.9; 170;eor
       5906;202110201030;    3;   3.8; 160;eor
       5906;202110201040;    3;   3.9; 180;eor
       5906;202110201050;    3;   4.3; 180;eor
       5906;202110201100;    3;   4.3; 180;eor
       5906;202110201110;    3;   3.7; 180;eor
       5906;202110201120;    3;   4.2; 180;eor
       5906;202110201130;    3;   3.9; 170;eor
       5906;202110201140;    3;   4.2; 180;eor
       5906;202110201150;    3;   4.7; 190;eor
       5906;202110201200;    3;   4.7; 190;eor
       5906;202110201210;    3;   4.7; 200;eor
       5906;202110201220;    3;   6.0; 190;eor
       5906;202110201230;    3;   5.6; 200;eor
       5906;202110201240;    3;   5.1; 200;eor
       5906;202110201250;    3;   5.3; 200;eor
       5906;202110201300;    3;   4.8; 200;eor
       5906;202110201310;    3;   5.1; 200;eor
       5906;202110201320;    3;   4.7; 190;eor
       5906;202110201330;    3;   4.0; 200;eor
       5906;202110201340;    3;   4.4; 190;eor
       5906;202110201350;    3;   4.8; 190;eor
       5906;202110201400;    3;   5.0; 190;eor
       5906;202110201410;    3;   5.1; 190;eor
       5906;202110201420;    3;   4.6; 190;eor
       5906;202110201430;    3;   4.3; 190;eor
       5906;202110201440;    3;   3.8; 180;eor
       5906;202110201450;    3;   3.6; 180;eor
       5906;202110201500;    3;   3.8; 180;eor
       5906;202110201510;    3;   3.7; 180;eor
       5906;202110201520;    3;   3.1; 170;eor
       5906;202110201530;    3;   3.3; 180;eor
       5906;202110201540;    3;   3.4; 180;eor
       5906;202110201550;    3;   2.8; 170;eor
       5906;202110201600;    3;   2.8; 160;eor
       5906;202110201610;    3;   2.8; 170;eor
       5906;202110201620;    3;   2.9; 160;eor
       5906;202110201630;    3;   2.8; 160;eor
       5906;202110201640;    3;   3.4; 150;eor
       5906;202110201650;    3;   3.1; 160;eor
       5906;202110201700;    3;   3.2; 150;eor
       5906;202110201710;    3;   2.5; 160;eor
       5906;202110201720;    3;   2.4; 160;eor
       5906;202110201730;    3;   2.2; 160;eor
       5906;202110201740;    3;   3.0; 170;eor
       5906;202110201750;    3;   3.9; 180;eor
       5906;202110201800;    3;   3.5; 180;eor
       5906;202110201810;    3;   1.8; 200;eor
       5906;202110201820;    3;   0.8; 170;eor
       5906;202110201830;    3;   1.8; 130;eor
       5906;202110201840;    3;   1.6; 140;eor
       5906;202110201850;    3;   1.9; 150;eor
       5906;202110201900;    3;   2.1; 140;eor
       5906;202110201910;    3;   2.8; 150;eor
       5906;202110201920;    3;   2.7; 150;eor
       5906;202110201930;    3;   2.4; 160;eor
       5906;202110201940;    3;   2.6; 160;eor
       5906;202110201950;    3;   3.6; 160;eor
       5906;202110202000;    3;   3.6; 160;eor
       5906;202110202010;    3;   3.8; 160;eor
       5906;202110202020;    3;   3.7; 170;eor
       5906;202110202030;    3;   3.8; 180;eor
       5906;202110202040;    3;   3.4; 170;eor
       5906;202110202050;    3;   3.2; 170;eor
       5906;202110202100;    3;   3.1; 170;eor
       5906;202110202110;    3;   3.2; 170;eor
       5906;202110202120;    3;   4.0; 180;eor
       5906;202110202130;    3;   4.5; 180;eor
       5906;202110202140;    3;   4.3; 170;eor
       5906;202110202150;    3;   4.3; 180;eor
       5906;202110202200;    3;   5.1; 180;eor
       5906;202110202210;    3;   4.7; 180;eor
       5906;202110202220;    3;   5.1; 180;eor
       5906;202110202230;    3;   5.4; 180;eor
       5906;202110202240;    3;   5.2; 180;eor
       5906;202110202250;    3;   5.4; 190;eor
       5906;202110202300;    3;   4.7; 180;eor
       5906;202110202310;    3;   4.5; 180;eor
       5906;202110202320;    3;   4.2; 180;eor
       5906;202110202330;    3;   4.1; 170;eor
       5906;202110202340;    3;   4.9; 180;eor
       5906;202110202350;    3;   4.6; 170;eor
       5906;202110210000;    3;   4.9; 160;eor
       5906;202110210010;    3;   5.1; 160;eor
       5906;202110210020;    3;   4.6; 170;eor
       5906;202110210030;    3;   5.0; 170;eor
       5906;202110210040;    3;   4.7; 170;eor
       5906;202110210050;    3;   5.0; 180;eor
       5906;202110210100;    3;   6.0; 180;eor
       5906;202110210110;    3;   6.4; 170;eor
       5906;202110210120;    3;   7.4; 170;eor
       5906;202110210130;    3;   7.7; 170;eor
       5906;202110210140;    3;   7.0; 180;eor
       5906;202110210150;    3;   6.8; 170;eor
       5906;202110210200;    3;   7.2; 180;eor
       5906;202110210210;    3;   6.6; 180;eor
       5906;202110210220;    3;   6.1; 190;eor
       5906;202110210230;    3;   5.8; 200;eor
       5906;202110210240;    3;   5.1; 210;eor
       5906;202110210250;    3;   5.4; 210;eor
       5906;202110210300;    3;   5.1; 220;eor
       5906;202110210310;    3;   6.4; 220;eor
       5906;202110210320;    3;   7.2; 230;eor
       5906;202110210330;    3;   4.6; 220;eor
       5906;202110210340;    3;   8.6; 230;eor
       5906;202110210350;    3;  10.3; 230;eor
       5906;202110210400;    3;  12.2; 240;eor
       5906;202110210410;    3;  10.2; 240;eor
       5906;202110210420;    3;   8.7; 240;eor
       5906;202110210430;    3;   9.2; 230;eor
       5906;202110210440;    3;  10.7; 230;eor
       5906;202110210450;    3;  10.0; 230;eor
       5906;202110210500;    3;  11.0; 230;eor
       5906;202110210510;    3;  11.4; 230;eor
       5906;202110210520;    3;  11.5; 230;eor
       5906;202110210530;    3;  10.3; 230;eor
       5906;202110210540;    3;   9.6; 220;eor
       5906;202110210550;    3;   9.5; 230;eor
       5906;202110210600;    3;  10.7; 220;eor
       5906;202110210610;    3;  10.9; 230;eor
       5906;202110210620;    3;  10.9; 230;eor
       5906;202110210630;    3;  13.1; 230;eor
       5906;202110210640;    3;  11.2; 240;eor
       5906;202110210650;    3;  10.7; 240;eor
       5906;202110210700;    3;  12.8; 230;eor
       5906;202110210710;    3;  12.2; 240;eor
       5906;202110210720;    3;  12.5; 230;eor
       5906;202110210730;    3;  12.3; 230;eor
       5906;202110210740;    3;  12.9; 240;eor
       5906;202110210750;    3;  11.0; 240;eor
       5906;202110210800;    3;  11.0; 240;eor
       5906;202110210810;    3;  10.3; 240;eor
       5906;202110210820;    3;   8.5; 250;eor
       5906;202110210830;    3;   8.9; 240;eor
       5906;202110210840;    3;   9.7; 240;eor
       5906;202110210850;    3;   7.7; 250;eor
       5906;202110210900;    3;   8.4; 250;eor
       5906;202110210910;    3;   9.8; 260;eor
       5906;202110210920;    3;  10.2; 250;eor
       5906;202110210930;    3;   8.3; 250;eor
       5906;202110210940;    3;   8.3; 240;eor
       5906;202110210950;    3;   7.7; 240;eor
       5906;202110211000;    3;   7.0; 230;eor
       5906;202110211010;    3;   7.2; 240;eor
       5906;202110211020;    3;   4.9; 230;eor
       5906;202110211030;    3;   5.1; 230;eor
       5906;202110211040;    3;   5.8; 240;eor
       5906;202110211050;    3;   5.0; 240;eor
       5906;202110211100;    3;   4.9; 240;eor
       5906;202110211110;    3;   6.6; 230;eor
       5906;202110211120;    3;   6.0; 240;eor
       5906;202110211130;    3;   7.3; 240;eor
       5906;202110211140;    3;   6.6; 240;eor
       5906;202110211150;    3;   6.7; 250;eor
       5906;202110211200;    3;   6.5; 230;eor
       5906;202110211210;    3;   7.7; 220;eor
       5906;202110211220;    3;   6.5; 210;eor
       5906;202110211230;    3;   6.6; 210;eor
       5906;202110211240;    3;   5.9; 210;eor
       5906;202110211250;    3;   6.2; 210;eor
       5906;202110211300;    3;   6.4; 210;eor
       5906;202110211310;    3;   6.8; 210;eor
       5906;202110211320;    3;   5.6; 210;eor
       5906;202110211330;    3;   5.9; 230;eor
       5906;202110211340;    3;   7.4; 230;eor
       5906;202110211350;    3;   7.1; 230;eor
       5906;202110211400;    3;   6.2; 230;eor
       5906;202110211410;    3;   7.3; 230;eor
       5906;202110211420;    3;   6.7; 230;eor
       5906;202110211430;    3;   5.6; 230;eor
       5906;202110211440;    3;   7.3; 230;eor
       5906;202110211450;    3;   6.8; 220;eor
       5906;202110211500;    3;   6.4; 230;eor
       5906;202110211510;    3;   4.9; 230;eor
       5906;202110211520;    3;   5.2; 220;eor
       5906;202110211530;    3;   5.5; 220;eor
       5906;202110211540;    3;   5.4; 220;eor
       5906;202110211550;    3;   4.9; 220;eor
       5906;202110211600;    3;   4.1; 210;eor
       5906;202110211610;    3;   4.7; 220;eor
       5906;202110211620;    3;   4.3; 210;eor
       5906;202110211630;    3;   4.8; 220;eor
       5906;202110211640;    3;   5.0; 230;eor
       5906;202110211650;    3;   5.2; 240;eor
       5906;202110211700;    3;   7.0; 250;eor
       5906;202110211710;    3;   7.3; 250;eor
       5906;202110211720;    3;   7.4; 260;eor
       5906;202110211730;    3;   6.5; 260;eor
       5906;202110211740;    3;   8.0; 260;eor
       5906;202110211750;    3;   7.0; 260;eor
       5906;202110211800;    3;   5.9; 260;eor
       5906;202110211810;    3;   5.2; 250;eor
       5906;202110211820;    3;   5.1; 300;eor
       5906;202110211830;    3;   2.8; 310;eor
       5906;202110211840;    3;   1.5; 250;eor
       5906;202110211850;    3;   1.0; 250;eor
       5906;202110211900;    3;   0.9; 280;eor
       5906;202110211910;    3;   0.4; 310;eor
       5906;202110211920;    3;   1.4; 360;eor
       5906;202110211930;    3;   1.9; 330;eor
       5906;202110211940;    3;   1.8; 320;eor
       5906;202110211950;    3;   0.8; 330;eor
       5906;202110212000;    3;   0.8;  90;eor
       5906;202110212010;    3;   0.4; 190;eor
       5906;202110212020;    3;   0.7; 250;eor
       5906;202110212030;    3;   0.9; 260;eor
       5906;202110212040;    3;   0.7; 290;eor
       5906;202110212050;    3;   1.1; 280;eor
       5906;202110212100;    3;   1.8; 290;eor
       5906;202110212110;    3;   1.7; 310;eor
       5906;202110212120;    3;   1.8; 310;eor
       5906;202110212130;    3;   2.1; 290;eor
       5906;202110212140;    3;   1.1; 290;eor
       5906;202110212150;    3;   1.2; 280;eor
       5906;202110212200;    3;   1.6; 290;eor
       5906;202110212210;    3;   2.4; 300;eor
       5906;202110212220;    3;   2.5; 290;eor
       5906;202110212230;    3;   2.3; 290;eor
       5906;202110212240;    3;   1.8; 300;eor
       5906;202110212250;    3;   2.2; 290;eor
       5906;202110212300;    3;   2.6; 300;eor
       5906;202110212310;    3;   2.2; 320;eor
       5906;202110212320;    3;   1.7; 330;eor
       5906;202110212330;    3;   1.5; 320;eor
       5906;202110212340;    3;   1.3; 310;eor
       5906;202110212350;    3;   1.5; 300;eor
       5906;202110220000;    3;   2.0; 300;eor
       5906;202110220010;    3;   1.9; 290;eor
       5906;202110220020;    3;   1.0; 320;eor
       5906;202110220030;    3;   0.5;  10;eor
       5906;202110220040;    3;   0.5;  70;eor
       5906;202110220050;    3;   1.2; 130;eor
       5906;202110220100;    3;   0.6; 130;eor
       5906;202110220110;    3;   1.3; 160;eor
       5906;202110220120;    3;   1.2; 120;eor
       5906;202110220130;    3;   1.1; 150;eor
       5906;202110220140;    3;   2.0; 160;eor
       5906;202110220150;    3;   1.6; 140;eor
       5906;202110220200;    3;   0.7;  50;eor
       5906;202110220210;    3;   0.3;  60;eor
       5906;202110220220;    3;   0.3; 130;eor
       5906;202110220230;    3;   0.6; 120;eor
       5906;202110220240;    3;   0.9; 120;eor
       5906;202110220250;    3;   0.7; 140;eor
       5906;202110220300;    3;   0.8; 140;eor
       5906;202110220310;    3;   1.4; 150;eor
       5906;202110220320;    3;   0.6; 130;eor
       5906;202110220330;    3;   0.9; 100;eor
       5906;202110220340;    3;   1.2;  80;eor
       5906;202110220350;    3;   1.3;  90;eor
       5906;202110220400;    3;   0.8; 140;eor
       5906;202110220410;    3;   0.7; 150;eor
       5906;202110220420;    3;   0.7; 160;eor
       5906;202110220430;    3;   1.3; 180;eor
       5906;202110220440;    3;   1.5; 200;eor
       5906;202110220450;    3;   0.9; 210;eor
       5906;202110220500;    3;   0.8; 170;eor
