STATIONS_ID;MESS_DATUM;QN_4;VP_TER;E_TF_TER;TF_TER;RF_TER;eor
       5692;2022071306;    3;  15.8;   0;   15.9;  70.0;eor
       5692;2022071312;    3;  12.8;   0;   18.4;  29.0;eor
       5692;2022071318;    3;  10.9;   0;   17.8;  24.0;eor
       5692;2022071400;    3;  17.2;   0;   17.4;  67.0;eor
       5692;2022071406;    3;  16.0;   0;   16.5;  66.0;eor
       5692;2022071412;    3;  15.8;   0;   19.2;  40.0;eor
       5692;2022071418;    3;  12.0;   0;   16.2;  36.0;eor
       5692;2022071500;    3;  11.6;   0;   11.9;  67.0;eor
       5692;2022071506;    3;  11.7;   0;   12.6;  60.0;eor
       5692;2022071512;    3;  11.8;   0;   15.0;  43.0;eor
       5692;2022071518;    3;   9.2;   0;   13.7;  32.0;eor
       5692;2022071600;    3;  10.2;   0;    9.5;  72.0;eor
       5692;2022071606;    3;  10.7;   0;   12.0;  55.0;eor
       5692;2022071612;    3;  10.0;   0;   15.0;  31.0;eor
       5692;2022071618;    3;  11.6;   0;   15.6;  37.0;eor
       5692;2022071700;    3;  10.4;   0;   11.5;  57.0;eor
       5692;2022071706;    3;  10.6;   0;   11.9;  55.0;eor
       5692;2022071712;    3;   9.4;   0;   14.9;  28.0;eor
       5692;2022071718;    3;   8.1;   0;   14.9;  22.0;eor
       5692;2022071800;    3;  11.1;   0;   10.9;  70.0;eor
       5692;2022071806;    3;  10.3;   0;   12.5;  48.0;eor
       5692;2022071812;    3;   9.2;   0;   17.1;  20.0;eor
       5692;2022071818;    3;  11.3;   0;   18.7;  23.0;eor
       5692;2022071900;    3;  13.2;   0;   13.4;  70.0;eor
       5692;2022071906;    3;  14.5;   0;   16.2;  54.0;eor
       5692;2022071912;    3;  11.1;   0;   20.0;  20.0;eor
       5692;2022071918;    3;  13.7;   0;   20.5;  25.0;eor
       5692;2022072000;    3;  14.4;   0;   14.8;  68.0;eor
       5692;2022072006;    3;  18.2;   0;   18.6;  63.0;eor
       5692;2022072012;    3;  15.4;   0;   21.4;  27.0;eor
       5692;2022072018;    3;  17.0;   0;   20.4;  38.0;eor
       5692;2022072100;    3;  22.4;   0;   19.5;  96.0;eor
       5692;2022072106;    3;  19.8;   0;   18.1;  86.0;eor
       5692;2022072112;    3;  16.1;   0;   18.4;  48.0;eor
       5692;2022072118;    3;  15.5;   0;   18.4;  44.0;eor
       5692;2022072200;    3;  17.3;   0;   16.2;  83.0;eor
       5692;2022072206;    3;  16.3;   0;   15.8;  77.0;eor
       5692;2022072212;    3;  16.1;   0;   18.7;  46.0;eor
       5692;2022072218;    3;  16.3;   0;   19.3;  42.0;eor
       5692;2022072300;    3;  16.9;   0;   17.8;  59.0;eor
       5692;2022072306;    3;  19.8;   0;   17.8;  91.0;eor
       5692;2022072312;    3;  18.0;   0;   19.2;  55.0;eor
       5692;2022072318;    3;  17.6;   0;   19.2;  52.0;eor
       5692;2022072400;    3;  14.7;   0;   15.9;  59.0;eor
       5692;2022072406;    3;  14.6;   0;   15.7;  61.0;eor
       5692;2022072412;    3;  14.9;   0;   19.0;  36.0;eor
       5692;2022072418;    3;  16.2;   0;   19.9;  37.0;eor
       5692;2022072500;    3;  16.4;   0;   16.1;  76.0;eor
       5692;2022072506;    3;  17.6;   0;   18.0;  65.0;eor
       5692;2022072512;    3;  15.7;   0;   20.7;  30.0;eor
       5692;2022072518;    3;  14.7;   0;   18.8;  36.0;eor
       5692;2022072600;    3;  15.4;   0;   16.6;  59.0;eor
       5692;2022072606;    3;  15.3;   0;   15.7;  67.0;eor
       5692;2022072612;    3;  13.1;   0;   16.4;  42.0;eor
       5692;2022072618;    3;  13.1;   0;   16.6;  41.0;eor
       5692;2022072700;    3;  14.1;   0;   15.2;  60.0;eor
       5692;2022072706;    3;  14.4;   0;   14.6;  70.0;eor
       5692;2022072712;    3;  11.7;   0;   14.7;  44.0;eor
       5692;2022072718;    3;  11.4;   0;   14.9;  40.0;eor
       5692;2022072800;    3;  10.1;   0;   11.7;  51.0;eor
       5692;2022072806;    3;  10.3;   0;   11.3;  57.0;eor
       5692;2022072812;    3;  12.5;   0;   17.0;  34.0;eor
       5692;2022072818;    3;  12.8;   0;   16.8;  37.0;eor
       5692;2022072900;    3;  12.7;   0;   14.1;  57.0;eor
       5692;2022072906;    3;  12.4;   0;   14.6;  50.0;eor
       5692;2022072912;    3;  15.9;   0;   18.6;  45.0;eor
       5692;2022072918;    3;  15.1;   0;   18.0;  44.0;eor
       5692;2022073000;    3;  16.0;   0;   15.9;  73.0;eor
       5692;2022073006;    3;  13.8;   0;   14.7;  62.0;eor
       5692;2022073012;    3;  13.6;   0;   17.9;  36.0;eor
       5692;2022073018;    3;  10.7;   0;   15.9;  30.0;eor
       5692;2022073100;    3;  13.0;   0;   14.5;  56.0;eor
       5692;2022073106;    3;  15.3;   0;   15.4;  71.0;eor
       5692;2022073112;    3;  14.7;   0;   18.7;  37.0;eor
       5692;2022073118;    3;  11.7;   0;   17.6;  27.0;eor
       5692;2022080100;    3;  16.0;   0;   17.5;  55.0;eor
       5692;2022080106;    3;  16.9;   0;   17.3;  65.0;eor
       5692;2022080112;    3;  18.0;   0;   19.4;  52.0;eor
       5692;2022080118;    3;  17.3;   0;   18.6;  56.0;eor
       5692;2022080200;    3;  16.1;   0;   16.5;  67.0;eor
       5692;2022080206;    3;  16.9;   0;   16.7;  72.0;eor
       5692;2022080212;    3;  13.2;   0;   17.8;  34.0;eor
       5692;2022080218;    3;  13.4;   0;   17.4;  38.0;eor
       5692;2022080300;    3;  14.9;   0;   14.6;  76.0;eor
       5692;2022080306;    3;  15.9;   0;   16.7;  62.0;eor
       5692;2022080312;    3;  15.2;   0;   20.0;  31.0;eor
       5692;2022080318;    3;  17.9;   0;   21.1;  38.0;eor
       5692;2022080400;    3;  18.0;   0;   17.3;  77.0;eor
       5692;2022080406;    3;  17.0;   0;   17.6;  63.0;eor
       5692;2022080412;    3;  15.0;   0;   21.4;  26.0;eor
       5692;2022080418;    3;  16.2;   0;   20.6;  33.0;eor
       5692;2022080500;    3;  18.2;   0;   19.8;  50.0;eor
       5692;2022080506;    3;  20.3;   0;   19.9;  67.0;eor
       5692;2022080512;    3;  19.2;   0;   20.0;  56.0;eor
       5692;2022080518;    3;  16.6;   0;   17.4;  62.0;eor
       5692;2022080600;    3;  13.5;   0;   13.9;  67.0;eor
       5692;2022080606;    3;  11.1;   0;   11.9;  60.0;eor
       5692;2022080612;    3;   9.5;   0;   13.8;  33.0;eor
       5692;2022080618;    3;   9.0;   0;   13.5;  31.0;eor
       5692;2022080700;    3;   9.5;   0;   11.3;  49.0;eor
       5692;2022080706;    3;   9.7;   0;   10.9;  53.0;eor
       5692;2022080712;    3;   9.7;   0;   15.0;  29.0;eor
       5692;2022080718;    3;   9.5;   0;   14.9;  28.0;eor
       5692;2022080800;    3;   9.7;   0;   11.8;  47.0;eor
       5692;2022080806;    3;  10.4;   0;   12.1;  52.0;eor
       5692;2022080812;    3;  10.9;   0;   16.3;  29.0;eor
       5692;2022080818;    3;   9.7;   0;   15.8;  25.0;eor
       5692;2022080900;    3;  11.0;   0;   13.8;  44.0;eor
       5692;2022080906;    3;  11.8;   0;   13.5;  54.0;eor
       5692;2022080912;    3;  10.6;   0;   16.9;  25.0;eor
       5692;2022080918;    3;  11.0;   0;   16.8;  28.0;eor
       5692;2022081000;    3;  11.6;   0;   13.8;  50.0;eor
       5692;2022081006;    3;  11.6;   0;   13.8;  50.0;eor
       5692;2022081012;    3;  10.3;   0;   16.5;  25.0;eor
       5692;2022081018;    3;   9.4;   0;   15.9;  24.0;eor
       5692;2022081100;    3;  11.4;   0;   12.3;  60.0;eor
       5692;2022081106;    3;  12.0;   0;   13.7;  54.0;eor
       5692;2022081112;    3;  11.1;   0;   17.0;  27.0;eor
       5692;2022081118;    3;   9.7;   0;   16.4;  24.0;eor
       5692;2022081200;    3;  11.8;   0;   12.9;  59.0;eor
       5692;2022081206;    3;  12.5;   0;   14.2;  54.0;eor
       5692;2022081212;    3;  10.1;   0;   16.7;  24.0;eor
       5692;2022081218;    3;  10.8;   0;   16.2;  29.0;eor
       5692;2022081300;    3;  12.3;   0;   12.3;  70.0;eor
       5692;2022081306;    3;  13.0;   0;   14.1;  60.0;eor
       5692;2022081312;    3;  11.7;   0;   17.4;  28.0;eor
       5692;2022081318;    3;  11.8;   0;   17.2;  30.0;eor
       5692;2022081400;    3;  13.0;   0;   13.4;  67.0;eor
       5692;2022081406;    3;  16.8;   0;   16.8;  70.0;eor
       5692;2022081412;    3;  13.8;   0;   18.5;  33.0;eor
       5692;2022081418;    3;  11.9;   0;   17.3;  30.0;eor
       5692;2022081500;    3;  15.2;   0;   17.2;  51.0;eor
       5692;2022081506;    3;  17.9;   0;   17.5;  74.0;eor
       5692;2022081512;    3;  16.5;   0;   18.2;  53.0;eor
       5692;2022081518;    3;  18.6;   0;   18.7;  65.0;eor
       5692;2022081600;    3;  16.1;   0;   14.9;  87.0;eor
       5692;2022081606;    3;  17.7;   0;   16.2;  90.0;eor
       5692;2022081612;    3;  17.5;   0;   19.6;  48.0;eor
       5692;2022081618;    3;  17.3;   0;   19.4;  48.0;eor
       5692;2022081700;    3;  16.5;   0;   15.5;  85.0;eor
       5692;2022081706;    3;  17.4;   0;   16.7;  79.0;eor
       5692;2022081712;    3;  18.2;   0;   19.3;  55.0;eor
       5692;2022081718;    3;  16.5;   0;   18.2;  53.0;eor
       5692;2022081800;    3;  17.1;   0;   17.1;  69.0;eor
       5692;2022081806;    3;  19.7;   0;   17.7;  92.0;eor
       5692;2022081812;    3;  20.0;   0;   18.8;  79.0;eor
       5692;2022081818;    3;  16.3;   0;   18.2;  52.0;eor
       5692;2022081900;    3;  17.0;   0;   17.2;  67.0;eor
       5692;2022081906;    3;  16.9;   0;   17.1;  68.0;eor
       5692;2022081912;    3;  15.7;   0;   18.7;  43.0;eor
       5692;2022081918;    3;  15.0;   0;   18.4;  40.0;eor
       5692;2022082000;    3;  15.8;   0;   16.1;  68.0;eor
       5692;2022082006;    3;  19.5;   0;   17.9;  86.0;eor
       5692;2022082012;    3;  14.7;   0;   17.9;  42.0;eor
       5692;2022082018;    3;  11.9;   0;   16.3;  35.0;eor
       5692;2022082100;    3;  12.5;   0;   11.8;  79.0;eor
       5692;2022082106;    3;  13.0;   0;   12.8;  73.0;eor
       5692;2022082112;    3;  13.3;   0;   17.2;  38.0;eor
       5692;2022082118;    3;  13.7;   0;   15.8;  51.0;eor
       5692;2022082200;    3;  12.2;   0;   14.3;  51.0;eor
       5692;2022082206;    3;  13.9;   0;   14.0;  71.0;eor
       5692;2022082212;    3;  12.5;   0;   17.5;  32.0;eor
       5692;2022082218;    3;  16.1;   0;   17.8;  53.0;eor
       5692;2022082300;    3;  13.1;   0;   13.1;  71.0;eor
       5692;2022082306;    3;  13.4;   0;   13.5;  70.0;eor
       5692;2022082312;    3;  13.9;   0;   18.6;  33.0;eor
       5692;2022082318;    3;  15.4;   0;   18.4;  43.0;eor
       5692;2022082400;    3;  13.2;   0;   13.1;  73.0;eor
       5692;2022082406;    3;  13.8;   0;   13.9;  71.0;eor
       5692;2022082412;    3;  13.6;   0;   18.7;  31.0;eor
       5692;2022082418;    3;  12.3;   0;   17.9;  29.0;eor
       5692;2022082500;    3;  14.1;   0;   14.2;  71.0;eor
       5692;2022082506;    3;  14.8;   0;   15.5;  64.0;eor
       5692;2022082512;    3;  15.5;   0;   19.0;  39.0;eor
       5692;2022082518;    3;  17.5;   0;   19.8;  46.0;eor
       5692;2022082600;    3;  16.3;   0;   16.1;  74.0;eor
       5692;2022082606;    3;  15.9;   0;   15.3;  79.0;eor
       5692;2022082612;    3;  18.6;   0;   20.6;  46.0;eor
       5692;2022082618;    3;  18.6;   0;   19.1;  60.0;eor
       5692;2022082700;    3;  18.8;   0;   18.1;  75.0;eor
       5692;2022082706;    3;  18.2;   0;   17.5;  76.0;eor
       5692;2022082712;    3;  18.4;   0;   19.0;  60.0;eor
       5692;2022082718;    3;  17.6;   0;   18.3;  61.0;eor
       5692;2022082800;    3;  16.0;   0;   16.2;  69.0;eor
       5692;2022082806;    3;  15.8;   0;   15.7;  73.0;eor
       5692;2022082812;    3;  14.1;   0;   17.1;  44.0;eor
       5692;2022082818;    3;  13.8;   0;   16.5;  46.0;eor
       5692;2022082900;    3;  11.5;   0;   12.9;  56.0;eor
       5692;2022082906;    3;  11.2;   0;   11.7;  63.0;eor
       5692;2022082912;    3;  12.3;   0;   16.5;  36.0;eor
       5692;2022082918;    3;  11.6;   0;   15.6;  37.0;eor
       5692;2022083000;    3;  11.7;   0;   12.3;  64.0;eor
       5692;2022083006;    3;  11.6;   0;   12.2;  62.0;eor
       5692;2022083012;    3;  12.4;   0;   17.3;  32.0;eor
       5692;2022083018;    3;  11.9;   0;   16.5;  34.0;eor
       5692;2022083100;    3;  13.2;   0;   14.5;  58.0;eor
       5692;2022083106;    3;  13.7;   0;   14.6;  62.0;eor
       5692;2022083112;    3;  17.2;   0;   16.1;  84.0;eor
       5692;2022083118;    3;  14.9;   0;   15.9;  61.0;eor
       5692;2022090100;    3;  14.1;   0;   13.0;  86.0;eor
       5692;2022090106;    3;  13.2;   0;   12.6;  79.0;eor
       5692;2022090112;    3;  14.0;   0;   16.4;  49.0;eor
       5692;2022090118;    3;  15.1;   0;   16.0;  62.0;eor
       5692;2022090200;    3;  13.5;   0;   13.4;  73.0;eor
       5692;2022090206;    3;  11.9;   0;   10.7;  84.0;eor
       5692;2022090212;    3;  10.2;   0;   15.0;  32.0;eor
       5692;2022090218;    3;  10.8;   0;   13.6;  44.0;eor
       5692;2022090300;    3;  11.4;   0;   11.2;  71.0;eor
       5692;2022090306;    3;  13.3;   0;   12.3;  84.0;eor
       5692;2022090312;    3;  16.8;   0;   16.9;  68.0;eor
       5692;2022090318;    3;  18.0;   0;   16.4;  90.0;eor
       5692;2022090400;    3;  15.2;   0;   13.4;  97.0;eor
       5692;2022090406;    3;  17.9;   0;   15.8;  98.0;eor
       5692;2022090412;    3;  17.4;   0;   18.6;  56.0;eor
       5692;2022090418;    3;  17.3;   0;   17.7;  65.0;eor
       5692;2022090500;    3;  14.5;   0;   13.0;  92.0;eor
       5692;2022090506;    3;  14.7;   0;   13.4;  89.0;eor
       5692;2022090512;    3;  15.8;   0;   18.7;  44.0;eor
       5692;2022090518;    3;  15.1;   0;   17.1;  52.0;eor
       5692;2022090600;    3;  15.7;   0;   14.6;  85.0;eor
       5692;2022090606;    3;  18.7;   0;   16.8;  94.0;eor
       5692;2022090612;    3;  17.1;   0;   19.4;  46.0;eor
       5692;2022090618;    3;  18.2;   0;   19.1;  58.0;eor
       5692;2022090700;    3;  16.1;   0;   15.0;  86.0;eor
       5692;2022090706;    3;  19.7;   0;   17.5;  95.0;eor
       5692;2022090712;    3;  19.3;   0;   20.0;  57.0;eor
       5692;2022090718;    3;  18.0;   0;   17.9;  69.0;eor
       5692;2022090800;    3;  17.7;   0;   16.8;  80.0;eor
       5692;2022090806;    3;  18.3;   0;   16.3;  96.0;eor
       5692;2022090812;    3;  15.7;   0;   16.7;  60.0;eor
       5692;2022090818;    3;  14.6;   0;   15.3;  65.0;eor
       5692;2022090900;    3;  15.1;   0;   13.9;  88.0;eor
       5692;2022090906;    3;  15.1;   0;   14.1;  86.0;eor
       5692;2022090912;    3;  15.5;   0;   16.1;  64.0;eor
       5692;2022090918;    3;  14.6;   0;   13.1;  93.0;eor
       5692;2022091000;    3;  15.8;   0;   14.2;  94.0;eor
       5692;2022091006;    3;  15.7;   0;   14.1;  94.0;eor
       5692;2022091012;    3;  15.9;   0;   15.5;  76.0;eor
       5692;2022091018;    3;  16.0;   0;   15.1;  83.0;eor
       5692;2022091100;    3;  15.8;   0;   14.8;  85.0;eor
       5692;2022091106;    3;  15.6;   0;   14.2;  90.0;eor
       5692;2022091112;    3;  15.3;   0;   16.4;  59.0;eor
       5692;2022091118;    3;  16.2;   0;   15.7;  78.0;eor
       5692;2022091200;    3;  13.3;   0;   11.6;  95.0;eor
       5692;2022091206;    3;  14.8;   0;   12.8;  99.0;eor
       5692;2022091212;    3;  14.5;   0;   16.7;  50.0;eor
       5692;2022091218;    3;  15.7;   0;   15.8;  70.0;eor
       5692;2022091300;    3;  14.1;   0;   12.4;  96.0;eor
       5692;2022091306;    3;  14.1;   0;   12.5;  94.0;eor
       5692;2022091312;    3;  18.2;   0;   17.4;  78.0;eor
       5692;2022091318;    3;  18.8;   0;   17.8;  79.0;eor
       5692;2022091400;    3;  18.9;   0;   17.0;  93.0;eor
       5692;2022091406;    3;  19.3;   0;   17.0;  97.0;eor
       5692;2022091412;    3;  22.6;   0;   20.6;  80.0;eor
       5692;2022091418;    3;  20.0;   0;   18.3;  87.0;eor
       5692;2022091500;    3;  19.4;   0;   17.1;  98.0;eor
       5692;2022091506;    3;  16.4;   0;   14.8;  94.0;eor
       5692;2022091512;    3;  13.9;   0;   14.8;  62.0;eor
       5692;2022091518;    3;  15.7;   0;   14.5;  87.0;eor
       5692;2022091600;    3;  13.4;   0;   12.4;  84.0;eor
       5692;2022091606;    3;  13.1;   0;   12.0;  86.0;eor
       5692;2022091612;    3;  10.8;   0;   12.2;  55.0;eor
       5692;2022091618;    3;  11.6;   0;   10.1;  88.0;eor
       5692;2022091700;    3;   9.9;   0;    8.4;  79.0;eor
       5692;2022091706;    3;  10.0;   0;    8.5;  79.0;eor
       5692;2022091712;    3;  10.2;   0;   10.7;  60.0;eor
       5692;2022091718;    3;  10.7;   0;    9.2;  84.0;eor
       5692;2022091800;    3;  10.4;   0;    9.0;  81.0;eor
       5692;2022091806;    3;  10.9;   0;    9.5;  83.0;eor
       5692;2022091812;    3;  10.2;   0;   10.8;  61.0;eor
       5692;2022091818;    3;  11.2;   0;    9.9;  82.0;eor
       5692;2022091900;    3;   9.3;   0;    7.2;  84.0;eor
       5692;2022091906;    3;   9.8;   0;    7.5;  89.0;eor
       5692;2022091912;    3;  11.3;   0;   12.0;  62.0;eor
       5692;2022091918;    3;  11.6;   0;   10.4;  84.0;eor
       5692;2022092000;    3;  11.3;   0;    9.9;  83.0;eor
       5692;2022092006;    3;  10.4;   0;    8.3;  89.0;eor
       5692;2022092012;    3;  10.0;   0;    9.6;  70.0;eor
       5692;2022092018;    3;  10.7;   0;    9.3;  81.0;eor
       5692;2022092100;    3;   8.9;   0;    5.6;  95.0;eor
       5692;2022092106;    3;   7.9;   0;    3.7;  97.0;eor
       5692;2022092112;    3;  10.2;   0;   11.4;  55.0;eor
       5692;2022092118;    3;   9.6;   0;    9.1;  68.0;eor
       5692;2022092200;    3;   8.6;   0;    5.1;  97.0;eor
       5692;2022092206;    3;   9.0;   0;    5.7;  96.0;eor
       5692;2022092212;    3;   9.8;   0;   11.6;  50.0;eor
       5692;2022092218;    3;  10.2;   0;    9.3;  75.0;eor
       5692;2022092300;    3;   8.5;   0;    5.2;  93.0;eor
       5692;2022092306;    3;   8.4;   0;    4.8;  95.0;eor
       5692;2022092312;    3;  12.5;   0;   13.5;  60.0;eor
       5692;2022092318;    3;  12.3;   0;   11.3;  82.0;eor
       5692;2022092400;    3;  11.6;   0;    9.6;  93.0;eor
       5692;2022092406;    3;  10.2;   0;    7.4;  98.0;eor
       5692;2022092412;    3;  13.2;   0;   13.6;  67.0;eor
       5692;2022092418;    3;  14.0;   0;   12.7;  89.0;eor
       5692;2022092500;    3;  14.1;   0;   12.4;  96.0;eor
       5692;2022092506;    3;  14.0;   0;   12.1;  97.0;eor
       5692;2022092512;    3;  14.0;   0;   13.1;  83.0;eor
       5692;2022092518;    3;  12.0;   0;   11.3;  79.0;eor
       5692;2022092600;    3;  11.3;   0;    9.1;  95.0;eor
       5692;2022092606;    3;  10.5;   0;    8.0;  96.0;eor
       5692;2022092612;    3;  11.0;   0;   11.7;  61.0;eor
       5692;2022092618;    3;  11.9;   0;   11.2;  77.0;eor
       5692;2022092700;    3;  11.8;   0;    9.8;  94.0;eor
       5692;2022092706;    3;  10.2;   0;    8.6;  82.0;eor
       5692;2022092712;    3;  10.2;   0;    8.7;  81.0;eor
       5692;2022092718;    3;  10.6;   0;    8.7;  88.0;eor
       5692;2022092800;    3;  10.7;   0;    8.6;  92.0;eor
       5692;2022092806;    3;  10.4;   0;    7.9;  95.0;eor
       5692;2022092812;    3;   9.0;   0;    9.2;  59.0;eor
       5692;2022092818;    3;   9.8;   0;    9.0;  73.0;eor
       5692;2022092900;    3;   9.3;   0;    6.2;  95.0;eor
       5692;2022092906;    3;  10.2;   0;    7.4;  96.0;eor
       5692;2022092912;    3;  11.1;   0;   10.9;  70.0;eor
       5692;2022092918;    3;  10.4;   0;    9.1;  80.0;eor
       5692;2022093000;    3;  10.0;   0;    7.5;  93.0;eor
       5692;2022093006;    3;   8.5;   0;    5.0;  96.0;eor
       5692;2022093012;    3;  10.8;   0;   11.4;  62.0;eor
       5692;2022093018;    3;  11.3;   0;    9.9;  83.0;eor
       5692;2022100100;    3;  10.2;   0;    7.6;  95.0;eor
       5692;2022100106;    3;  11.1;   0;    9.0;  93.0;eor
       5692;2022100112;    3;  13.0;   0;   11.9;  85.0;eor
       5692;2022100118;    3;  14.5;   0;   13.0;  93.0;eor
       5692;2022100200;    3;  14.0;   0;   12.8;  88.0;eor
       5692;2022100206;    3;  14.3;   0;   12.6;  95.0;eor
       5692;2022100212;    3;  15.1;   0;   13.4;  95.0;eor
       5692;2022100218;    3;  14.3;   0;   12.4;  98.0;eor
       5692;2022100300;    3;  11.5;   0;    9.1;  98.0;eor
       5692;2022100306;    3;   9.4;   0;    6.2;  99.0;eor
       5692;2022100312;    3;  11.0;   0;   11.4;  63.0;eor
       5692;2022100318;    3;  11.6;   0;   10.0;  87.0;eor
       5692;2022100400;    3;   7.9;   0;    4.0;  95.0;eor
       5692;2022100406;    3;   8.7;   0;    5.1;  98.0;eor
       5692;2022100412;    3;  12.5;   0;   12.6;  70.0;eor
       5692;2022100418;    3;  12.5;   0;   10.7;  92.0;eor
       5692;2022100500;    3;  10.6;   0;    7.9;  98.0;eor
       5692;2022100506;    3;  11.0;   0;    8.4; 100.0;eor
       5692;2022100512;    3;  15.7;   0;   16.0;  68.0;eor
       5692;2022100518;    3;  15.6;   0;   15.5;  72.0;eor
       5692;2022100600;    3;  14.7;   0;   13.2;  92.0;eor
       5692;2022100606;    3;  13.4;   0;   12.1;  88.0;eor
       5692;2022100612;    3;  10.2;   0;   12.1;  50.0;eor
       5692;2022100618;    3;  11.1;   0;    9.4;  87.0;eor
       5692;2022100700;    3;   8.9;   0;    5.6;  97.0;eor
       5692;2022100706;    3;   9.3;   0;    6.2;  96.0;eor
       5692;2022100712;    3;  12.2;   0;   12.5;  68.0;eor
       5692;2022100718;    3;  13.9;   0;   12.4;  91.0;eor
       5692;2022100800;    3;  13.6;   0;   11.8;  95.0;eor
       5692;2022100806;    3;  11.0;   0;    8.6;  97.0;eor
       5692;2022100812;    3;  12.0;   0;   12.3;  68.0;eor
       5692;2022100818;    3;  10.4;   0;    8.3;  89.0;eor
       5692;2022100900;    3;   8.8;   0;    5.3;  98.0;eor
       5692;2022100906;    3;   8.4;   0;    4.8;  95.0;eor
       5692;2022100912;    3;   9.3;   0;   11.4;  46.0;eor
       5692;2022100918;    3;  10.1;   0;    8.2;  86.0;eor
       5692;2022101000;    3;   8.7;   0;    5.3;  97.0;eor
       5692;2022101006;    3;   7.7;   0;    3.6;  96.0;eor
       5692;2022101012;    3;  14.8;   0;   15.3;  67.0;eor
       5692;2022101018;    3;  16.9;   0;   15.1;  95.0;eor
       5692;2022101100;    3;  15.0;   0;   13.4;  93.0;eor
       5692;2022101106;    3;   9.9;   0;    8.2;  81.0;eor
       5692;2022101112;    3;  10.5;   0;   10.8;  63.0;eor
       5692;2022101118;    3;  10.4;   0;    8.7;  84.0;eor
       5692;2022101200;    3;   9.4;   0;    7.6;  81.0;eor
       5692;2022101206;    3;   8.4;   0;    5.5;  87.0;eor
       5692;2022101212;    3;  12.6;   0;   12.5;  72.0;eor
       5692;2022101218;    3;  12.5;   0;   10.6;  94.0;eor
       5692;2022101300;    3;  10.7;   0;    8.3;  96.0;eor
       5692;2022101306;    3;  11.3;   0;    8.9;  98.0;eor
       5692;2022101312;    3;  14.3;   0;   13.0;  89.0;eor
       5692;2022101318;    3;  15.2;   0;   13.3;  98.0;eor
       5692;2022101400;    3;  14.6;   0;   12.7;  99.0;eor
       5692;2022101406;    3;  14.3;   0;   12.6;  96.0;eor
       5692;2022101412;    3;  15.3;   0;   14.1;  87.0;eor
       5692;2022101418;    3;  16.3;   0;   14.7;  94.0;eor
       5692;2022101500;    3;  16.4;   0;   14.5;  98.0;eor
       5692;2022101506;    3;  16.4;   0;   14.6;  97.0;eor
       5692;2022101512;    3;  18.0;   0;   16.7;  86.0;eor
       5692;2022101518;    3;  17.2;   0;   15.7;  90.0;eor
       5692;2022101600;    3;  16.5;   0;   14.8;  95.0;eor
       5692;2022101606;    3;  16.5;   0;   14.6;  98.0;eor
       5692;2022101612;    3;  18.6;   0;   17.9;  76.0;eor
       5692;2022101618;    3;  17.2;   0;   15.3;  97.0;eor
       5692;2022101700;    3;  16.1;   0;   14.2;  98.0;eor
       5692;2022101706;    3;  13.5;   0;   11.4;  99.0;eor
       5692;2022101712;    3;  17.7;   0;   18.1;  65.0;eor
       5692;2022101718;    3;  17.4;   0;   15.7;  93.0;eor
       5692;2022101800;    3;  17.3;   0;   15.2;  99.0;eor
       5692;2022101806;    3;  16.6;   0;   14.7;  97.0;eor
       5692;2022101812;    3;  18.7;   0;   17.0;  90.0;eor
       5692;2022101818;    3;  17.0;   0;   15.0;  97.0;eor
       5692;2022101900;    3;  15.2;   0;   13.4;  97.0;eor
       5692;2022101906;    3;  15.0;   0;   13.0;  99.0;eor
       5692;2022101912;    3;  15.4;   0;   14.5;  84.0;eor
       5692;2022101918;    3;  12.7;   0;   11.2;  90.0;eor
       5692;2022102000;    3;  11.6;   0;    9.4;  97.0;eor
       5692;2022102006;    3;  10.7;   0;    8.2;  95.0;eor
       5692;2022102012;    3;  13.9;   0;   12.9;  84.0;eor
       5692;2022102018;    3;  15.4;   0;   13.5;  98.0;eor
       5692;2022102100;    3;  16.0;   0;   14.1;  99.0;eor
       5692;2022102106;    3;  15.5;   0;   13.7;  97.0;eor
       5692;2022102112;    3;  18.0;   0;   16.3;  91.0;eor
       5692;2022102118;    3;  16.3;   0;   14.9;  90.0;eor
       5692;2022102200;    3;  15.9;   0;   14.2;  95.0;eor
       5692;2022102206;    3;  12.4;   0;   10.3;  96.0;eor
       5692;2022102212;    3;  16.0;   0;   15.9;  73.0;eor
       5692;2022102218;    3;  15.0;   0;   13.1;  99.0;eor
       5692;2022102300;    3;  11.4;   0;    9.0;  98.0;eor
       5692;2022102306;    3;  10.9;   0;    8.2; 100.0;eor
       5692;2022102312;    3;  15.5;   0;   15.3;  75.0;eor
       5692;2022102318;    3;  16.8;   0;   15.6;  86.0;eor
       5692;2022102400;    3;  14.0;   0;   12.0;  99.0;eor
       5692;2022102406;    3;  13.3;   0;   11.3;  98.0;eor
       5692;2022102412;    3;  16.4;   0;   16.6;  69.0;eor
       5692;2022102418;    3;  15.0;   0;   14.3;  81.0;eor
       5692;2022102500;    3;  13.1;   0;   11.6;  91.0;eor
       5692;2022102506;    3;  12.5;   0;   10.4;  97.0;eor
       5692;2022102512;    3;  14.1;   0;   14.0;  74.0;eor
       5692;2022102518;    3;  12.5;   0;   10.5;  95.0;eor
       5692;2022102600;    3;  12.7;   0;   10.6;  98.0;eor
       5692;2022102606;    3;  13.0;   0;   10.9;  99.0;eor
       5692;2022102612;    3;  17.5;   0;   16.7;  80.0;eor
